fdr	TP	FN	FP	TN	FDR	Power	model
0	0	0.5176704828272772	0	0.48232951717272277	NA	0	1
0.001	0.5087108013937283	0.008959681433549029	0.004148000663680106	0.4781815165090426	0.008087997411840827	0.9826923076923076	1
0.002	0.5095404015264643	0.008130081300813009	0.005973120955699353	0.4763563962170234	0.011586739620212423	0.9842948717948717	1
0.003	0.5103700016592002	0.0073004811680769865	0.007134561141529783	0.47519495603119294	0.013786470022443093	0.9858974358974358	1
0.004	0.5110336817653891	0.00663680106188817	0.009457441513190641	0.4728720756595321	0.018170226330889383	0.9871794871794872	1
0.005	0.5115314418450307	0.006139040982246557	0.010287041645926663	0.47204247552679607	0.01971383147853736	0.9881410256410256	1
0.006	0.5116973618715779	0.005973120955699353	0.011780321884851501	0.47054919528787126	0.022503961965134708	0.9884615384615385	1
0.007	0.5120292019246723	0.005641280902604944	0.013107682097229135	0.4692218350754936	0.02496050552922591	0.989102564102564	1
0.008	0.5123610419777667	0.005309440849510536	0.014269122283059566	0.46806039488966317	0.02709514807813485	0.9897435897435897	1
0.009000000000000001	0.5126928820308612	0.004977600796416127	0.015264642442342791	0.46706487473037994	0.02891263356379635	0.9903846153846153	1
0.01	0.5126928820308612	0.004977600796416127	0.017421602787456445	0.4649079143852663	0.03286384976525821	0.9903846153846153	1
0.011	0.5128588020574083	0.004811680769868923	0.01874896299983408	0.4635805541728887	0.03526841448189763	0.9907051282051282	1
0.012	0.5130247220839556	0.004645760743321719	0.019910403185664508	0.46241911398705826	0.037359900373599	0.9910256410256411	1
0.013000000000000001	0.5131906421105027	0.0044798407167745144	0.02107184337149494	0.4612576738012278	0.03944099378881988	0.9913461538461538	1
0.014	0.5131906421105027	0.0044798407167745144	0.021901443504230962	0.4604280736684918	0.04093023255813954	0.9913461538461538	1
0.015	0.5133565621370499	0.004313920690227311	0.022731043636966982	0.4595984735357558	0.04240173320953265	0.9916666666666667	1
0.016	0.5135224821635972	0.004148000663680106	0.023228803716608595	0.45910071345611414	0.043276661514683144	0.9919871794871794	1
0.017	0.5136884021901443	0.003982080637132902	0.024058403849344615	0.4582711133233781	0.04473927800061709	0.9923076923076923	1
0.018000000000000002	0.5138543222166916	0.0038161606105856978	0.025219844035175045	0.4571096731375477	0.04678362573099414	0.9926282051282053	1
0.019	0.5138543222166916	0.0038161606105856978	0.025883524141363863	0.4564459930313589	0.047955733169382106	0.9926282051282053	1
0.02	0.5138543222166916	0.0038161606105856978	0.02687904430064709	0.4554504728720757	0.049708499539736106	0.9926282051282053	1
0.021	0.5138543222166916	0.0038161606105856978	0.028372324539571926	0.4539571926331508	0.05232558139534883	0.9926282051282053	1
0.022	0.5138543222166916	0.0038161606105856978	0.029201924672307946	0.4531275925004148	0.05377329666972196	0.9926282051282053	1
0.023	0.5138543222166916	0.0038161606105856978	0.030363364858138377	0.45196615231458437	0.05579268292682926	0.9926282051282053	1
0.024	0.5140202422432387	0.0036502405840384933	0.031027044964327195	0.45130247220839553	0.05692541856925419	0.9929487179487179	1
0.025	0.5140202422432387	0.0036502405840384933	0.031856645097063215	0.45047287207565956	0.05835866261398177	0.9929487179487179	1
0.026000000000000002	0.5140202422432387	0.0036502405840384933	0.03301808528289365	0.4493114318898291	0.06035790112223235	0.9929487179487179	1
0.027	0.514186162269786	0.003484320557491289	0.034511365521818486	0.4478181516509043	0.06289688539461749	0.9932692307692308	1
0.028	0.514186162269786	0.003484320557491289	0.036004645760743324	0.4463248714119794	0.06544028950542823	0.9932692307692308	1
0.029	0.514186162269786	0.003484320557491289	0.03683424589347934	0.44549527127924343	0.06684733514001806	0.9932692307692308	1
0.03	0.514186162269786	0.003484320557491289	0.03733200597312095	0.4449975111996018	0.06768953068592058	0.9932692307692308	1
0.031	0.514186162269786	0.003484320557491289	0.03882528621204579	0.4435042309606769	0.07020702070207019	0.9932692307692308	1
0.032	0.514186162269786	0.003484320557491289	0.0391571262651402	0.44317239090758254	0.07076461769115441	0.9932692307692308	1
0.033	0.514186162269786	0.003484320557491289	0.04031856645097063	0.4420109507217521	0.07271095152603231	0.9932692307692308	1
0.034	0.5143520822963331	0.003318400530944085	0.04081632653061224	0.4415131906421105	0.07352062163777645	0.9935897435897435	1
0.035	0.5143520822963331	0.003318400530944085	0.041977766716442676	0.44035175045628006	0.07545481658216523	0.9935897435897435	1
0.036000000000000004	0.5145180023228804	0.0031524805043968806	0.04330512692882031	0.43902439024390244	0.07763236168947056	0.9939102564102564	1
0.037	0.5145180023228804	0.0031524805043968806	0.04446656711465074	0.437862950058072	0.07954882754526567	0.9939102564102564	1
