TP	FN	FP	TN	FDR	POWER	model
0.5140202422432387	0.0036502405840384933	0.031856645097063215	0.45047287207565956	0.05835866261398177	0.9929487179487179	1
0.514186162269786	0.003484320557491289	0.03351584536253526	0.4488136718101875	0.061193577703726146	0.9932692307692308	2
0.514186162269786	0.003484320557491289	0.030695204911232787	0.45163431226149	0.05633373934226553	0.9932692307692308	3
