blosum_score	nu_mean	nu_sd	n
-6	-6.2534122	0.15800189243332854	39
-5	-6.2534122	0.15800189243332854	501
-4	0.51778310675	0.05843373352899324	961
-3	0.56445903375	0.04893885614176865	1238
-2	0.67693269575	0.05265869845556326	1032
-1	0.78321714975	0.05015247424166594	1099
0	0.72551142475	0.08001467973966275	417
1	0.70323242825	0.08266526537208728	278
2	0.70323242825	0.08266526537208728	110
3	0.70323242825	0.08266526537208728	65
5	0	0	287
