num_divergent	num_max_treedepth	ebfmi	model
0	0	0.8683530269419933	1
0	0	0.9543352462802054	1
0	0	0.8351570624767808	1
0	0	0.7235352675646857	1
0	0	0.8428431925773261	2
0	0	0.8619007234581962	2
0	0	0.7916723468657917	2
0	0	0.7849364806030232	2
0	0	0.9024481015717367	3
0	0	0.911936920840911	3
0	0	0.8370505519741128	3
0	0	0.7856138459876344	3
