rank	TP	FN	FP	TN	FDR	Power	Sensitivity	model
0.01	1	0	0	0	0	1	0.015311909262759925	1
0.02	1	0	0	0	0	1	0.03062381852551985	1
0.03	1	0	0	0	0	1	0.04593572778827977	1
0.04	1	0	0	0	0	1	0.0612476370510397	1
0.05	1	0	0	0	0	1	0.07665406427221172	1
0.06	1	0	0	0	0	1	0.09196597353497164	1
0.07	1	0	0	0	0	1	0.10727788279773157	1
0.08	1	0	0	0	0	1	0.12258979206049149	1
0.09	1	0	0	0	0	1	0.13799621928166353	1
0.1	1	0	0	0	0	1	0.15330812854442344	1
0.11	1	0	0	0	0	1	0.16862003780718338	1
0.12	1	0	0	0	0	1	0.18393194706994329	1
0.13	1	0	0	0	0	1	0.1993383742911153	1
0.14	1	0	0	0	0	1	0.21465028355387525	1
0.15	1	0	0	0	0	1	0.22996219281663516	1
0.16	1	0	0	0	0	1	0.2452741020793951	1
0.17	1	0	0	0	0	1	0.2606805293005671	1
0.18	1	0	0	0	0	1	0.27599243856332706	1
0.19	1	0	0	0	0	1	0.29130434782608694	1
0.2	1	0	0	0	0	1	0.3066162570888469	1
0.21	1	0	0	0	0	1	0.3220226843100189	1
0.22	1	0	0	0	0	1	0.33733459357277884	1
0.23	1	0	0	0	0	1	0.3526465028355388	1
0.24	1	0	0	0	0	1	0.36795841209829866	1
0.25	1	0	0	0	0	1	0.3833648393194707	1
0.26	1	0	0	0	0	1	0.3986767485822306	1
0.27	1	0	0	0	0	1	0.41398865784499056	1
0.28	1	0	0	0	0	1	0.4293005671077505	1
0.29	1	0	0	0	0	1	0.4446124763705104	1
0.3	1	0	0	0	0	1	0.4600189035916824	1
0.31	1	0	0	0	0	1	0.47533081285444234	1
0.32	1	0	0	0	0	1	0.4906427221172023	1
0.33	1	0	0	0	0	1	0.5059546313799622	1
0.34	1	0	0	0	0	1	0.5213610586011342	1
0.35	1	0	0	0	0	1	0.5366729678638942	1
0.36	1	0	0	0	0	1	0.5519848771266541	1
0.37	1	0	0	0	0	1	0.5672967863894139	1
0.38	1	0	0	0	0	1	0.582703213610586	1
0.39	1	0	0	0	0	1	0.5980151228733459	1
0.4	1	0	0	0	0	1	0.6133270321361058	1
0.41	1	0	0	0	0	1	0.6286389413988658	1
0.42	1	0	0	0	0	1	0.6440453686200378	1
0.43	1	0	0	0	0	1	0.6593572778827977	1
0.44	1	0	0	0	0	1	0.6746691871455577	1
0.45	1	0	0	0	0	1	0.6899810964083176	1
0.46	1	0	0	0	0	1	0.7053875236294896	1
0.47	1	0	0	0	0	1	0.7206994328922496	1
0.48	1	0	0	0	0	1	0.7360113421550094	1
0.49	1	0	0	0	0	1	0.7513232514177693	1
0.5	1	0	0	0	0	1	0.7667296786389414	1
0.51	0.9998791394730481	0	1.2086052695189751e-4	0	1.2086052695189751e-4	1	0.7819470699432892	1
0.52	0.9998814604077761	0	1.1853959222380275e-4	0	1.1853959222380275e-4	1	0.7972589792060492	1
0.53	0.9998836938822983	0	1.1630611770179111e-4	0	1.1630611770179111e-4	1	0.8125708884688091	1
0.54	0.9998858447488584	0	1.1415525114155251e-4	0	1.1415525114155251e-4	1	0.827882797731569	1
0.55	0.9997758601367254	0	2.241398632746834e-4	0	2.241398632746834e-4	1	0.843194706994329	1
0.56	0.9997798569069896	0	2.201430930104568e-4	0	2.201430930104568e-4	1	0.8585066162570888	1
0.57	0.9997837136368551	0	2.1628636314480372e-4	0	2.1628636314480372e-4	1	0.8738185255198487	1
0.58	0.9997874375597832	0	2.125624402168137e-4	0	2.125624402168137e-4	1	0.8891304347826087	1
0.59	0.9996865858754701	0	3.134141245298788e-4	0	3.134141245298788e-4	1	0.9044423440453686	1
0.6	0.9991781384836655	0	8.218615163344976e-4	0	8.218615163344976e-4	1	0.9192816635160681	1
0.61	0.9986863379143088	0	0.0013136620856911885	0	0.0013136620856911885	1	0.9341209829867675	1
0.62	0.9979121097633724	0	0.0020878902366275602	0	0.0020878902366275602	1	0.9486767485822306	1
0.63	0.9960864886018981	0	0.003913511398101947	0	0.003913511398101947	1	0.9622873345935727	1
0.64	0.9933545218145045	0	0.0066454781854955215	0	0.0066454781854955215	1	0.9748582230623819	1
0.65	0.9867235656709341	0	0.013276434329065908	0	0.013276434329065908	1	0.9834593572778828	1
0.66	0.9784253292238723	0	0.021574670776127767	0	0.021574670776127767	1	0.9901701323251417	1
0.67	0.9667893284268629	0	0.03321067157313708	0	0.03321067157313708	1	0.993289224952741	1
0.68	0.9541334300217549	0	0.045866569978245106	0	0.045866569978245106	1	0.9948960302457467	1
0.69	0.9417545113453636	0	0.05824548865463641	0	0.05824548865463641	1	0.9964083175803403	1
0.7	0.9292884818598098	0	0.07071151814019021	0	0.07071151814019021	1	0.9974480151228734	1
0.71	0.9166594322423821	0	0.08334056775761785	0	0.08334056775761785	1	0.9980151228733459	1
0.72	0.9043746254601489	0	0.09562537453985104	0	0.09562537453985104	1	0.9984877126654065	1
0.73	0.8922570294688845	0	0.10774297053111542	0	0.10774297053111542	1	0.9987712665406427	1
0.74	0.8803831736776343	0	0.11961682632236569	0	0.11961682632236569	1	0.9989603024574669	1
0.75	0.8687541091387245	0	0.13124589086127547	0	0.13124589086127547	1	0.9991493383742911	1
0.76	0.8575020275750203	0	0.14249797242497972	0	0.14249797242497972	1	0.9993383742911153	1
