blosum_score	nu_mean	nu_sd	n
-6	-1.0771287153545	1.6235833433634632	39
-5	-1.0771287153545	1.6235833433634632	501
-4	-0.920505456988175	1.4658509348403845	961
-3	-1.00150997758505	1.6404349590707663	1238
-2	0.8456225946156	1.4011223284401968	1032
-1	0.913692370833125	1.4507433546007789	1099
0	1.01220726023525	1.4800617733080068	417
1	0.89890442420205	1.454992912579181	278
2	0.89890442420205	1.454992912579181	110
3	0.89890442420205	1.454992912579181	65
5	0	0	287
