rank	TP	FN	FP	TN	FDR	Power	Sensitivity	model
0.01	1	0	0	0	0	1	0.019193857965451054	1
0.02	1	0	0	0	0	1	0.03838771593090211	1
0.03	1	0	0	0	0	1	0.05758157389635317	1
0.04	1	0	0	0	0	1	0.07709532949456174	1
0.05	1	0	0	0	0	1	0.09628918746001279	1
0.06	1	0	0	0	0	1	0.11548304542546385	1
0.07	1	0	0	0	0	1	0.1346769033909149	1
0.08	1	0	0	0	0	1	0.15419065898912349	1
0.09	1	0	0	0	0	1	0.17338451695457455	1
0.1	1	0	0	0	0	1	0.19257837492002558	1
0.11	1	0	0	0	0	1	0.21177223288547664	1
0.12	1	0	0	0	0	1	0.23128598848368523	1
0.13	1	0	0	0	0	1	0.2504798464491363	1
0.14	1	0	0	0	0	1	0.2696737044145873	1
0.15	1	0	0	0	0	1	0.2891874600127959	1
0.16	1	0	0	0	0	1	0.30838131797824697	1
0.17	1	0	0	0	0	1	0.327575175943698	1
0.18	1	0	0	0	0	1	0.3467690339091491	1
0.19	1	0	0	0	0	1	0.36628278950735765	1
0.2	1	0	0	0	0	1	0.3854766474728087	1
0.21	1	0	0	0	0	1	0.4046705054382598	1
0.22	1	0	0	0	0	1	0.4238643634037108	1
0.23	1	0	0	0	0	1	0.44337811900191937	1
0.24	1	0	0	0	0	1	0.46257197696737046	1
0.25	1	0	0	0	0	1	0.4817658349328215	1
0.26	1	0	0	0	0	1	0.5012795905310301	1
0.27	1	0	0	0	0	1	0.5204734484964811	1
0.28	1	0	0	0	0	1	0.5396673064619322	1
0.29	1	0	0	0	0	1	0.5588611644273832	1
0.3	1	0	0	0	0	1	0.5783749200255918	1
0.31	1	0	0	0	0	1	0.5975687779910429	1
0.32	1	0	0	0	0	1	0.6167626359564939	1
0.33	1	0	0	0	0	1	0.635956493921945	1
0.34	1	0	0	0	0	1	0.6554702495201535	1
0.35	1	0	0	0	0	1	0.6746641074856046	1
0.36	1	0	0	0	0	1	0.6938579654510557	1
0.37	1	0	0	0	0	1	0.7130518234165067	1
0.38	1	0	0	0	0	1	0.7325655790147153	1
0.39	1	0	0	0	0	1	0.7517594369801663	1
0.4	1	0	0	0	0	1	0.7709532949456174	1
0.41	1	0	0	0	0	1	0.7904670505438259	1
0.42	1	0	0	0	0	1	0.8096609085092771	1
0.43	1	0	0	0	0	1	0.8288547664747281	1
0.44	1	0	0	0	0	1	0.8480486244401791	1
0.45	1	0	0	0	0	1	0.8675623800383877	1
0.46	1	0	0	0	0	1	0.8867562380038387	1
0.47	1	0	0	0	0	1	0.9059500959692899	1
0.48	1	0	0	0	0	1	0.9251439539347409	1
0.49	1	0	0	0	0	1	0.9446577095329495	1
0.5	1	0	0	0	0	1	0.9638515674984005	1
0.51	0.9977220956719818	0	0.002277904328018223	0	0.002277904328018223	1	0.980806142034549	1
0.52	0.9843650287172941	0	0.015634971282705808	0	0.015634971282705808	1	0.9868841970569417	1
0.53	0.9693174702567313	0	0.030682529743268627	0	0.030682529743268627	1	0.9904030710172744	1
0.54	0.9532882606023356	0	0.04671173939766441	0	0.04671173939766441	1	0.9923224568138196	1
0.55	0.9369342184671092	0	0.06306578153289076	0	0.06306578153289076	1	0.9932821497120922	1
0.56	0.9211851851851852	0	0.07881481481481481	0	0.07881481481481481	1	0.9945617402431222	1
0.57	0.9053857350800583	0	0.09461426491994178	0	0.09461426491994178	1	0.9948816378758797	1
0.58	0.8898426323319027	0	0.11015736766809728	0	0.11015736766809728	1	0.9948816378758797	1
0.59	0.8753867791842476	0	0.12461322081575246	0	0.12461322081575246	1	0.9955214331413947	1
0.6	0.8611725663716814	0	0.1388274336283186	0	0.1388274336283186	1	0.9961612284069098	1
0.61	0.8471164309031556	0	0.1528835690968444	0	0.1528835690968444	1	0.9961612284069098	1
0.62	0.8335117773019272	0	0.1664882226980728	0	0.1664882226980728	1	0.9961612284069098	1
0.63	0.8201211482749539	0	0.17987885172504608	0	0.17987885172504608	1	0.9961612284069098	1
0.64	0.8073632356753954	0	0.1926367643246046	0	0.1926367643246046	1	0.9961612284069098	1
0.65	0.7949961705386775	0	0.20500382946132245	0	0.20500382946132245	1	0.9961612284069098	1
0.66	0.7832537088257481	0	0.21674629117425195	0	0.21674629117425195	1	0.9964811260396673	1
0.67	0.7719167904903418	0	0.22808320950965824	0	0.22808320950965824	1	0.9971209213051824	1
0.68	0.7608589555880918	0	0.23914104441190825	0	0.23914104441190825	1	0.9974408189379399	1
0.69	0.7501202501202501	0	0.24987974987974987	0	0.24987974987974987	1	0.9977607165706974	1
0.7	0.7394499762920815	0	0.26055002370791847	0	0.26055002370791847	1	0.9977607165706974	1
