blosum_score	stop	nu_mean	nu_sd
-7	TRUE	0	0
-6	FALSE	0.5160071945	0.06228350274733502
-5	FALSE	0.5160071945	0.06228350274733502
-4	FALSE	0.46087497825	0.04378483719143817
-3	FALSE	0.3085395295	0.038156562575997775
-2	FALSE	-0.22089844245	0.04067833259132798
-1	FALSE	-0.316546176675	0.05302615225837804
0	FALSE	-0.7267452995	0.08131495374563626
1	FALSE	-0.7534606615	0.09686471288664707
2	FALSE	-0.89310786675	0.1210581085176927
3	FALSE	-0.89310786675	0.1210581085176927
5	FALSE	0	0
