num_divergent	num_max_treedepth	ebfmi	chain	model
0	0	0.8221838433843736	1	1
0	0	0.709712718307826	2	1
0	0	0.8142472685982484	3	1
0	0	0.742282394044417	4	1
0	0	0.731948038446687	1	2
0	0	0.8210239645795608	2	2
0	0	0.7931946342807318	3	2
0	0	0.7375783082673695	4	2
0	0	0.7746484848323546	1	3
0	0	0.795715535804763	2	3
0	0	0.753913037553217	3	3
0	0	0.7672335559409352	4	3
