num_divergent	num_max_treedepth	ebfmi	chain	model
0	0	0.7533942676689128	1	1
0	0	0.7928631087348158	2	1
0	0	0.7572724172928031	3	1
0	0	0.7754242519763102	4	1
0	0	0.7712588465654066	1	2
0	0	0.7313214764989798	2	2
0	0	0.7438751532370018	3	2
0	0	0.6691458848013137	4	2
0	0	0.774860455564891	1	3
0	0	0.7629320309521154	2	3
0	0	0.7146265055803419	3	3
0	0	0.7498046892981493	4	3
