blosum_score	stop	nu_mean	nu_sd
-6	FALSE	0.5660851	0.0632888718973052
-5	FALSE	0.5660851	0.0632888718973052
-4	FALSE	0.49800761725	0.045053760470996164
-3	FALSE	0.286532925	0.03668434202996447
-2	FALSE	-0.20474177965	0.04290458683945619
-1	FALSE	-0.3471457625	0.05507168907916391
0	FALSE	-0.69053281975	0.07752300200152915
1	FALSE	-0.7158887285	0.09602978290452635
2	FALSE	-1.1090729575	0.15119340963001687
3	FALSE	-1.15696136675	0.19879772504219265
