fdr	TP	FN	FP	TN	FDR	Power	model
0	0	0.6991494082840237	0	0.30085059171597633	NA	0	1
0.001	0.6221646942800789	0.07698471400394477	0.002465483234714004	0.2983851084812623	0.003947108742845866	0.889888036674601	1
0.002	0.6384368836291914	0.060712524654832345	0.004129684418145957	0.29672090729783035	0.006426858513189448	0.9131623027417791	1
0.003	0.646757889546351	0.05239151873767258	0.005115877712031558	0.2957347140039448	0.007847957639939486	0.925063916071586	1
0.004	0.6532914201183432	0.04585798816568047	0.0070266272189349116	0.2938239644970414	0.010641276953234389	0.934408886537953	1
0.005	0.6576060157790927	0.041543392504930964	0.007827909270216963	0.29302268244575935	0.01176361615413116	0.9405800934497046	1
0.006	0.6608111439842209	0.03833826429980276	0.008937376725838265	0.29191321499013806	0.013344376955641451	0.9451644185841488	1
0.007	0.6640162721893491	0.035133136094674555	0.009677021696252466	0.2911735700197239	0.014364135407136323	0.9497487437185929	1
0.008	0.6659886587771203	0.033160749506903356	0.010786489151873767	0.2900641025641026	0.01593806921675774	0.9525698668782508	1
0.009000000000000001	0.6678377712031558	0.03131163708086785	0.011402859960552267	0.28944773175542404	0.01678765880217786	0.9552146698404302	1
0.01	0.6700567061143984	0.029092702169625246	0.01226577909270217	0.2885848126232742	0.01797651309846432	0.9583884333950454	1
0.011	0.671844181459566	0.027305226824457594	0.013313609467455622	0.2875369822485207	0.01943145016192875	0.9609450762584855	1
0.012	0.6730769230769231	0.026072485207100593	0.013868343195266272	0.2869822485207101	0.020188425302826378	0.9627082782332717	1
0.013000000000000001	0.6737549309664694	0.025394477317554242	0.014731262327416174	0.28611932938856016	0.021396598030438675	0.963678039319404	1
0.014	0.6748643984220908	0.024285009861932938	0.015409270216962525	0.2854413214990138	0.0223234217340834	0.9652649210967116	1
0.015	0.6759122287968442	0.023237179487179488	0.015902366863905327	0.284948224852071	0.022986457590876693	0.9667636427752798	1
0.016	0.6768367850098619	0.022312623274161735	0.016518737672583828	0.2843318540433925	0.02382433994132812	0.9680860442563696	1
0.017	0.6773915187376726	0.021757889546351085	0.01725838264299803	0.28359220907297833	0.024844720496894412	0.9688794851450234	1
