TP	FN	FP	TN	FDR	POWER	model
0.6826923076923077	0.016457100591715977	0.023730276134122288	0.27712031558185407	0.03359218218305558	0.9764612536366041	1
0.6872534516765286	0.011895956607495069	0.020771696252465482	0.28007889546351084	0.0293375119700531	0.982985100943313	2
0.6887943786982249	0.010355029585798817	0.021326429980276135	0.2795241617357002	0.030032115267771897	0.9851891034117958	3
