num_divergent	num_max_treedepth	ebfmi	model
0	0	0.8859922630610414	1
0	0	0.8890815299788558	1
0	0	0.8664935802577289	1
0	0	0.6445248833103251	1
0	0	0.9290055003212537	2
0	0	0.938856581485746	2
0	0	0.8416132378439373	2
0	0	0.7390909259372708	2
0	0	0.8426901593767993	3
0	0	0.914312980072904	3
0	0	0.7959440860931019	3
0	0	0.7121227501159326	3
