blosum_score	stop	nu_mean	nu_sd
-7	TRUE	0	0
-6	FALSE	0.53558254725	0.061277201045019554
-5	FALSE	0.53558254725	0.061277201045019554
-4	FALSE	0.4584167335	0.04392174013257041
-3	FALSE	0.3102568485	0.037724294449392605
-2	FALSE	-0.24180818895	0.04236468713128117
-1	FALSE	-0.2921212705	0.051627423272145395
0	FALSE	-0.68482867025	0.07332861377372075
1	FALSE	-0.7728839885	0.09257299790753924
2	FALSE	-0.959714806	0.12158695051218728
3	FALSE	-0.959714806	0.12158695051218728
5	FALSE	0	0
