TP	FN	FP	TN	FDR	POWER	model
0.6844181459566075	0.014731262327416174	0.023668639053254437	0.2771819526627219	0.03342618384401114	0.9789297364013048	1
0.6885478303747534	0.010601577909270217	0.020833333333333332	0.280017258382643	0.02936832044486923	0.9848364630168386	2
0.6909516765285996	0.008197731755424063	0.021819526627218935	0.2790310650887574	0.030612244897959183	0.9882747068676717	3
