num_divergent	num_max_treedepth	ebfmi	model
0	0	0.7952922319767711	1
0	0	0.8644906157696228	1
0	0	0.8165189730345233	1
0	0	0.7041380688471321	1
0	0	0.8448100670624669	2
0	0	0.917526552572165	2
0	0	0.847648394020654	2
0	0	0.7549907443872753	2
0	0	0.8958322320948828	3
0	0	0.9018142012547496	3
0	0	0.8578164238128548	3
0	0	0.8071409280722693	3
