rank	TP	FN	FP	TN	FDR	Power	Sensitivity	model
0.01	1	0	0	0	0	1	0.014281935995768316	1
0.02	1	0	0	0	0	1	0.02856387199153663	1
0.03	1	0	0	0	0	1	0.042845807987304946	1
0.04	1	0	0	0	0	1	0.05712774398307326	1
0.05	1	0	0	0	0	1	0.0714978400775809	1
0.06	1	0	0	0	0	1	0.0857797760733492	1
0.07	1	0	0	0	0	1	0.10006171206911751	1
0.08	1	0	0	0	0	1	0.11434364806488584	1
0.09	1	0	0	0	0	1	0.12871374415939346	1
0.1	1	0	0	0	0	1	0.1429956801551618	1
0.11	1	0	0	0	0	1	0.15727761615093008	1
0.12	1	0	0	0	0	1	0.1715595521466984	1
0.13	1	0	0	0	0	1	0.18592964824120603	1
0.14	1	0	0	0	0	1	0.20021158423697435	1
0.15	1	0	0	0	0	1	0.21449352023274265	1
0.16	1	0	0	0	0	1	0.22877545622851098	1
0.17	1	0	0	0	0	1	0.2431455523230186	1
0.18	1	0	0	0	0	1	0.2574274883187869	1
0.19	1	0	0	0	0	1	0.27170942431455525	1
0.2	1	0	0	0	0	1	0.2859913603103236	1
0.21	1	0	0	0	0	1	0.3003614564048312	1
0.22	1	0	0	0	0	1	0.31464339240059946	1
0.23	1	0	0	0	0	1	0.3289253283963678	1
0.24	1	0	0	0	0	1	0.3432072643921361	1
0.25	1	0	0	0	0	1	0.35757736048664374	1
0.26	1	0	0	0	0	1	0.37185929648241206	1
0.27	1	0	0	0	0	1	0.3861412324781804	1
0.28	1	0	0	0	0	1	0.4004231684739487	1
0.29	1	0	0	0	0	1	0.414705104469717	1
0.3	1	0	0	0	0	1	0.42907520056422466	1
0.31	1	0	0	0	0	1	0.4433571365599929	1
0.32	1	0	0	0	0	1	0.45763907255576125	1
0.33	1	0	0	0	0	1	0.4719210085515296	1
0.34	1	0	0	0	0	1	0.4862911046460372	1
0.35	1	0	0	0	0	1	0.5005730406418055	1
0.36	1	0	0	0	0	1	0.5148549766375738	1
0.37	1	0	0	0	0	1	0.5291369126333422	1
0.38	1	0	0	0	0	1	0.5435070087278497	1
0.39	1	0	0	0	0	1	0.5577889447236181	1
0.4	1	0	0	0	0	1	0.5720708807193864	1
0.41	0.9998496466696737	0	1.5035333032626674e-4	0	1.5035333032626674e-4	1	0.5862646566164154	1
0.42	0.9998532433225712	0	1.46756677428823e-4	0	1.46756677428823e-4	1	0.600634752710923	1
0.43	0.9998566513761468	0	1.4334862385321102e-4	0	1.4334862385321102e-4	1	0.6149166887066914	1
0.44	0.9998599047352199	0	1.4009526478005044e-4	0	1.4009526478005044e-4	1	0.6291986247024597	1
0.45	0.9998630136986302	0	1.36986301369863e-4	0	1.36986301369863e-4	1	0.643480560698228	1
0.46	0.9998660056277636	0	1.3399437223636607e-4	0	1.3399437223636607e-4	1	0.6578506567927356	1
0.47	0.9998688524590164	0	1.3114754098360657e-4	0	1.3114754098360657e-4	1	0.6721325927885039	1
0.48	0.9998715808398613	0	1.284191601386927e-4	0	1.284191601386927e-4	1	0.6864145287842722	1
0.49	0.9998741980123286	0	1.258019876714052e-4	0	1.258019876714052e-4	1	0.7006964647800406	1
0.5	0.9998767258382643	0	1.232741617357002e-4	0	1.232741617357002e-4	1	0.7150665608745482	1
0.51	0.9996374184191443	0	3.6258158085569254e-4	0	3.6258158085569254e-4	1	0.7291721766728378	1
0.52	0.9996443812233285	0	3.5561877667140827e-4	0	3.5561877667140827e-4	1	0.7434541126686062	1
0.53	0.9995347755291928	0	4.6522447080716444e-4	0	4.6522447080716444e-4	1	0.7576478885656351	1
0.54	0.9995433789954338	0	4.5662100456621003e-4	0	4.5662100456621003e-4	1	0.7719298245614035	1
0.55	0.9994396503418133	0	5.603496581867085e-4	0	5.603496581867085e-4	1	0.7862117605571718	1
0.56	0.9993395707209687	0	6.604292790313704e-4	0	6.604292790313704e-4	1	0.8004055364542009	1
0.57	0.9989185681842759	0	0.0010814318157240186	0	0.0010814318157240186	1	0.8143348320550119	1
0.58	0.9985120629184823	0	0.0014879370815176957	0	0.0014879370815176957	1	0.828264127655823	1
0.59	0.9981195152528207	0	0.0018804847471792729	0	0.0018804847471792729	1	0.8422815833553734	1
0.6	0.9977398808300801	0	0.0022601191699198686	0	0.0022601191699198686	1	0.8562108789561844	1
0.61	0.9975747776879548	0	0.002425222312045271	0	0.002425222312045271	1	0.8703164947544741	1
0.62	0.9970172996619606	0	0.0029827003380393717	0	0.0029827003380393717	1	0.8840694701578066	1
0.63	0.9960864886018981	0	0.003913511398101947	0	0.003913511398101947	1	0.897557965264921	1
0.64	0.9941250120389098	0	0.005874987961090244	0	0.005874987961090244	1	0.9099885391871639	1
0.65	0.9922238027501186	0	0.0077761972498814605	0	0.0077761972498814605	1	0.9224191131094067	1
0.66	0.9908471093677034	0	0.009152890632296629	0	0.009152890632296629	1	0.935290487525346	1
0.67	0.9877644894204232	0	0.012235510579576817	0	0.012235510579576817	1	0.9465749801639778	1
0.68	0.9844089920232052	0	0.01559100797679478	0	0.01559100797679478	1	0.957418672308913	1
0.69	0.9798106128283008	0	0.020189387171699123	0	0.020189387171699123	1	0.9669399629727585	1
