TP	FN	FP	TN	FDR	POWER	model
0.6045364891518737	0.023607001972386587	0.02631903353057199	0.34553747534516766	0.04171958964338056	0.9624178196447846	1
0.6047830374753451	0.02336045364891519	0.026750493096646944	0.3451060157790927	0.04235799336326372	0.9628103228338731	2
0.6043515779092702	0.023791913214990138	0.027243589743589744	0.3446129191321499	0.043134575973455644	0.9621234422529682	3
