num_divergent	num_max_treedepth	ebfmi	chain	model
0	0	0.7973555959928625	1	1
0	0	0.7395371890421073	2	1
0	0	0.7443804513112252	3	1
0	0	0.7594988215903143	4	1
0	0	0.8164944925722184	1	2
0	0	0.7470372340206567	2	2
0	0	0.7242144854751572	3	2
0	0	0.785236959067257	4	2
0	0	0.8889092118884151	1	3
0	0	0.8281999422630206	2	3
0	0	0.7676332836218795	3	3
0	0	0.7983426081495621	4	3
