num_divergent	num_max_treedepth	ebfmi	model
0	0	0.850467668933386	1
0	0	0.8364392558226244	1
0	0	0.8485698670932116	1
0	0	0.8008988019023128	1
0	0	0.8277149109291289	2
0	0	0.9669735853289877	2
0	0	0.7616890117720484	2
0	0	0.8138718083529163	2
0	0	0.7551754557876758	3
0	0	0.9070999873529693	3
0	0	0.7953380941303525	3
0	0	0.7881079400005252	3
