fdr	TP	FN	FP	TN	FDR	Power	model
0	0	0.5899423060363386	0	0.41005769396366143	NA	0	1
0.001	0.5788340652716782	0.011108240764660295	0.0324636183587359	0.3775940756049255	0.053106071277644745	0.9811706320245219	1
0.002	0.5803840523551193	0.009558253681219323	0.047705158012572114	0.3623525359510893	0.07595283794899917	0.9837979856955189	1
0.003	0.5813312666838888	0.008611039352449841	0.05976061310600189	0.35029708085765954	0.09321692411014103	0.9854035907166836	1
0.004	0.5821923706191338	0.007749935417204857	0.0700938603289417	0.3399638336347197	0.10745874587458745	0.9868632316450154	1
0.005	0.5827090329802808	0.007233273056057866	0.08042710755188151	0.3296305864117799	0.12128295026619917	0.9877390162020142	1
0.006	0.5831395849479032	0.006802721088435374	0.0870576078532679	0.32300008611039355	0.12989849672362844	0.9884688366661801	1
0.007	0.5835701369155257	0.006372169120812882	0.09360199776112976	0.31645569620253167	0.13822482197355035	0.989198657130346	1
0.008	0.5839145784896237	0.006027727546714889	0.09962972530784465	0.31042796865581673	0.14575459813555053	0.9897825135016786	1
0.009000000000000001	0.5841729096701972	0.005769396366141394	0.10514079049341256	0.30491690347024886	0.15252966895690195	0.9902204057801781	1
0.01	0.5846895720313442	0.005252734004994403	0.11056574528545596	0.29949194867820544	0.1590289819172653	0.9910961903371771	1
0.011	0.5848617928183932	0.005080513217945406	0.11556014810987686	0.29449754585378457	0.16498647651831813	0.9913881185228434	1
0.012	0.5850340136054422	0.0049082924308964096	0.12038233014724878	0.2896753638164126	0.17065429687500003	0.9916800467085097	1
0.013000000000000001	0.5851201239989666	0.004822182037371911	0.12477396021699819	0.2852837337466632	0.175764192139738	0.9918260108013428	1
0.014	0.5852923447860157	0.004649961250322914	0.12813226556445362	0.2819254283992078	0.17960168980084487	0.9921179389870092	1
0.015	0.5854645655730647	0.0044777404632739175	0.13192112287953156	0.27813657108412987	0.18389148961709278	0.9924098671726757	1
0.016	0.5855506759665892	0.004391630069749419	0.135451649014036	0.2746060449496254	0.18786575898722083	0.9925558312655087	1
0.017	0.5855506759665892	0.004391630069749419	0.13872384396796694	0.2713338499956945	0.1915348947806444	0.9925558312655087	1
0.018000000000000002	0.5856367863601136	0.0043055196762249205	0.14173770774132438	0.26831998622233705	0.19486208121226473	0.9927017953583418	1
0.019	0.5857228967536382	0.004219409282700422	0.14500990269525532	0.2650477912684061	0.19844449681828896	0.9928477594511751	1
