fdr	TP	FN	FP	TN	FDR	Power	model
0	0	0.4408495105359217	0	0.5591504894640783	NA	0	1
0.001	0.43255350920856145	0.008296001327360213	0.006304961008793761	0.5528455284552846	0.014366729678638942	0.9811817839668799	1
0.002	0.4340467894474863	0.006802721088435374	0.008627841380454622	0.5505226480836237	0.019490254872563718	0.9845690628528415	1
0.003	0.4345445495271279	0.006304961008793761	0.011614401858304297	0.547536087605774	0.026031982149497954	0.9856981558148288	1
0.004	0.43504230960676954	0.005807200929152149	0.01443504230960677	0.5447154471544715	0.03211517165005537	0.9868272487768159	1
0.005	0.4357059897129584	0.0051435208229633315	0.017089762734362038	0.5420607267297163	0.03774276291681935	0.9883327060594655	1
0.006	0.43603782976605276	0.004811680769868923	0.019246723079475694	0.5399037663846026	0.042274052478134115	0.9890854347007904	1
0.007	0.43603782976605276	0.004811680769868923	0.020574083291853326	0.538576406172225	0.04505813953488372	0.9890854347007904	1
0.008	0.43620374979259996	0.004645760743321719	0.022731043636966982	0.5364194458271113	0.049530007230657994	0.9894617990214527	1
0.009000000000000001	0.43636966981914715	0.0044798407167745144	0.02422432387589182	0.5349261655881865	0.05259365994236312	0.9898381633421152	1
0.01	0.43653558984569435	0.004313920690227311	0.025883524141363863	0.5332669653227144	0.055974165769644785	0.9902145276627776	1
0.011	0.43653558984569435	0.004313920690227311	0.027874564459930314	0.531275925004148	0.060021436227224015	0.9902145276627776	1
0.012	0.43653558984569435	0.004313920690227311	0.029865604778496764	0.5292848846855815	0.064034151547492	0.9902145276627776	1
0.013000000000000001	0.4367015098722416	0.004148000663680106	0.032188485150157625	0.5269620043139207	0.06864826610049539	0.99059089198344	1
0.014	0.4367015098722416	0.004148000663680106	0.033847685415629665	0.5253028040484486	0.07193229901269393	0.99059089198344	1
0.015	0.4367015098722416	0.004148000663680106	0.0353409656545545	0.5238095238095238	0.07486818980667838	0.99059089198344	1
0.016	0.4367015098722416	0.004148000663680106	0.03550688568110171	0.5236436037829766	0.07519325368938862	0.99059089198344	1
0.017	0.4367015098722416	0.004148000663680106	0.037663846026215364	0.521486643437863	0.07939839104582021	0.99059089198344	1
0.018000000000000002	0.4367015098722416	0.004148000663680106	0.03832752613240418	0.5208229633316741	0.0806845965770171	0.99059089198344	1
0.019	0.4367015098722416	0.004148000663680106	0.04015264642442343	0.5189978430396549	0.08420320111343074	0.99059089198344	1
0.02	0.4367015098722416	0.004148000663680106	0.041645926663348265	0.5175045628007301	0.08706208810267083	0.99059089198344	1
0.021	0.4367015098722416	0.004148000663680106	0.04330512692882031	0.515845362535258	0.09021776702385068	0.99059089198344	1
