rank	TP	FN	FP	TN	FDR	Power	Sensitivity	model
0.74	0.5945279210585332	0	0.4054720789414667	0	0.4054720789414667	1	0.9977418140760256	1
0.75	0.5867256637168141	0	0.41327433628318583	0	0.41327433628318583	1	0.998118178396688	1
0.76	0.5790393013100437	0	0.42096069868995634	0	0.42096069868995634	1	0.998118178396688	1
0.77	0.571551724137931	0	0.42844827586206896	0	0.42844827586206896	1	0.998118178396688	1
0.78	0.5641352903637524	0	0.4358647096362476	0	0.4358647096362476	1	0.998118178396688	1
0.79	0.5570258349086327	0	0.44297416509136733	0	0.44297416509136733	1	0.998118178396688	1
0.8	0.5503007674756275	0	0.44969923252437255	0	0.44969923252437255	1	0.9984945427173504	1
0.81	0.5435361606228232	0	0.45646383937717683	0	0.45646383937717683	1	0.9984945427173504	1
0.82	0.5372318899231081	0	0.46276811007689195	0	0.46276811007689195	1	0.9992472713586752	1
0.83	0.5307876849260296	0	0.46921231507397043	0	0.46921231507397043	1	0.9992472713586752	1
0.84	0.5244962465428684	0	0.4755037534571316	0	0.4755037534571316	1	0.9992472713586752	1
0.85	0.5183522061694651	0	0.48164779383053496	0	0.48164779383053496	1	0.9992472713586752	1
0.86	0.5124445301948678	0	0.48755546980513215	0	0.48755546980513215	1	0.9996236356793377	1
0.87	0.5065802021743276	0	0.4934197978256723	0	0.4934197978256723	1	0.9996236356793377	1
0.88	0.5008485762775787	0	0.4991514237224213	0	0.4991514237224213	1	0.9996236356793377	1
0.89	0.49515287099179717	0	0.5048471290082028	0	0.5048471290082028	1	0.9996236356793377	1
0.9	0.4896755162241888	0	0.5103244837758112	0	0.5103244837758112	1	0.9996236356793377	1
0.91	0.48431801604668123	0	0.5156819839533188	0	0.5156819839533188	1	0.9996236356793377	1
0.92	0.4790764790764791	0	0.5209235209235209	0	0.5209235209235209	1	0.9996236356793377	1
0.93	0.4738626226583408	0	0.5261373773416592	0	0.5261373773416592	1	0.9996236356793377	1
0.94	0.46884377758164164	0	0.5311562224183584	0	0.5311562224183584	1	0.9996236356793377	1
0.95	0.4639301310043668	0	0.5360698689956331	0	0.5360698689956331	1	0.9996236356793377	1
0.96	0.45929127052722557	0	0.5407087294727744	0	0.5407087294727744	1	1	1
0.97	0.4544988026000684	0	0.5455011973999315	0	0.5455011973999315	1	1	1
0.98	0.44988147646461224	0	0.5501185235353877	0	0.5501185235353877	1	1	1
0.99	0.4453570231310761	0	0.5546429768689239	0	0.5546429768689239	1	1	1
1	0.4408495105359217	0	0.5591504894640783	0	0.5591504894640783	1	1	1
0.01	1	0	0	0	0	1	0.02258185923974407	2
0.02	1	0	0	0	0	1	0.04516371847948814	2
0.03	1	0	0	0	0	1	0.06774557771923222	2
0.04	1	0	0	0	0	1	0.09070380127963869	2
0.05	1	0	0	0	0	1	0.11328566051938277	2
0.06	1	0	0	0	0	1	0.13586751975912684	2
0.07	1	0	0	0	0	1	0.1584493789988709	2
0.08	1	0	0	0	0	1	0.18140760255927738	2
0.09	1	0	0	0	0	1	0.20398946179902144	2
0.1	1	0	0	0	0	1	0.22657132103876554	2
0.11	1	0	0	0	0	1	0.2491531802785096	2
0.12	1	0	0	0	0	1	0.2721114038389161	2
0.13	1	0	0	0	0	1	0.2946932630786601	2
0.14	1	0	0	0	0	1	0.3172751223184042	2
0.15	1	0	0	0	0	1	0.3402333458788107	2
0.16	1	0	0	0	0	1	0.36281520511855475	2
0.17	1	0	0	0	0	1	0.38539706435829885	2
0.18	1	0	0	0	0	1	0.4079789235980429	2
0.19	1	0	0	0	0	1	0.4309371471584494	2
0.2	1	0	0	0	0	1	0.4535190063981934	2
0.21	1	0	0	0	0	1	0.4761008656379375	2
0.22	1	0	0	0	0	1	0.4986827248776816	2
0.23	1	0	0	0	0	1	0.5216409484380881	2
0.24	1	0	0	0	0	1	0.5442228076778322	2
0.25	1	0	0	0	0	1	0.5668046669175762	2
0.26	1	0	0	0	0	1	0.5897628904779827	2
0.27	1	0	0	0	0	1	0.6123447497177268	2
0.28	1	0	0	0	0	1	0.6349266089574709	2
0.29	1	0	0	0	0	1	0.6575084681972149	2
0.3	1	0	0	0	0	1	0.6804666917576214	2
0.31	1	0	0	0	0	1	0.7030485509973654	2
0.32	1	0	0	0	0	1	0.7256304102371095	2
0.33	1	0	0	0	0	1	0.7482122694768536	2
0.34	1	0	0	0	0	1	0.77117049303726	2
0.35	1	0	0	0	0	1	0.7937523522770041	2
0.36	1	0	0	0	0	1	0.8163342115167482	2
0.37	1	0	0	0	0	1	0.8389160707564923	2
0.38	1	0	0	0	0	1	0.8618742943168988	2
0.39	1	0	0	0	0	1	0.8844561535566429	2
0.4	1	0	0	0	0	1	0.90703801279638685	2
0.41	1	0	0	0	0	1	0.9299962363567934	2
0.42	0.9996048992493086	0	3.951007506914263e-4	0	3.951007506914263e-4	1	0.952201731275875	2
0.43	0.9953685835584717	0	0.004631416441528367	0	0.004631416441528367	1	0.9706435829883328	2
0.44	0.984534138061109	0	0.015465861938890985	0	0.015465861938890985	1	0.9823108769288671	2
0.45	0.9664454277286135	0	0.03355457227138643	0	0.03355457227138643	1	0.9864508844561536	2
0.46	0.9487734487734488	0	0.051226551226551224	0	0.051226551226551224	1	0.9898381633421152	2
0.47	0.9293785310734464	0	0.07062146892655367	0	0.07062146892655367	1	0.99059089198344	2
0.48	0.9100968188105117	0	0.08990318118948824	0	0.08990318118948824	1	0.99059089198344	2
0.49	0.8923129021334236	0	0.10768709786657636	0	0.10768709786657636	1	0.9917199849454271	2
0.5	0.875871224692997	0	0.12412877530700299	0	0.12412877530700299	1	0.9932254422280767	2
0.51	0.8590953465668728	0	0.14090465343312725	0	0.14090465343312725	1	0.9936018065487392	2
0.52	0.8426930440331845	0	0.15730695596681557	0	0.15730695596681557	1	0.9939781708694015	2
0.53	0.8268628678772699	0	0.17313713212273013	0	0.17313713212273013	1	0.9939781708694015	2
0.54	0.8119237861094039	0	0.1880762138905962	0	0.1880762138905962	1	0.994354535190064	2
0.55	0.7975256487628244	0	0.2024743512371756	0	0.2024743512371756	1	0.9947308995107264	2
0.56	0.7834074074074074	0	0.2165925925925926	0	0.2165925925925926	1	0.9951072638313888	2
0.57	0.7697234352256186	0	0.23027656477438138	0	0.23027656477438138	1	0.9951072638313888	2
0.58	0.7565092989985693	0	0.2434907010014306	0	0.2434907010014306	1	0.9951072638313888	2
0.59	0.7437412095639944	0	0.25625879043600563	0	0.25625879043600563	1	0.9951072638313888	2
0.6	0.7311946902654868	0	0.2688053097345133	0	0.2688053097345133	1	0.9951072638313888	2
0.61	0.719260065288357	0	0.2807399347116431	0	0.2807399347116431	1	0.9951072638313888	2
0.62	0.7079764453961456	0	0.2920235546038544	0	0.2920235546038544	1	0.9954836281520512	2
0.63	0.6971293126152226	0	0.30287068738477746	0	0.30287068738477746	1	0.996236356793376	2
0.64	0.6865439460720767	0	0.31345605392792325	0	0.31345605392792325	1	0.9966127211140384	2
0.65	0.6760275721215215	0	0.3239724278784784	0	0.3239724278784784	1	0.9966127211140384	2
0.66	0.6660799597686698	0	0.33392004023133015	0	0.33392004023133015	1	0.9969890854347008	2
0.67	0.6560178306092125	0	0.3439821693907875	0	0.3439821693907875	1	0.9969890854347008	2
0.68	0.6464128843338214	0	0.3535871156661786	0	0.3535871156661786	1	0.9969890854347008	2
0.69	0.6373256373256373	0	0.36267436267436265	0	0.36267436267436265	1	0.9973654497553632	2
0.7	0.6282598387861545	0	0.3717401612138454	0	0.3717401612138454	1	0.9973654497553632	2
0.71	0.6195372750642674	0	0.38046272493573263	0	0.38046272493573263	1	0.9977418140760256	2
0.72	0.6109702696473842	0	0.3890297303526158	0	0.3890297303526158	1	0.9977418140760256	2
0.73	0.6026369629461241	0	0.3973630370538759	0	0.3973630370538759	1	0.9977418140760256	2
0.74	0.5947521865889213	0	0.40524781341107874	0	0.40524781341107874	1	0.998118178396688	2
0.75	0.5867256637168141	0	0.41327433628318583	0	0.41327433628318583	1	0.998118178396688	2
0.76	0.5790393013100437	0	0.42096069868995634	0	0.42096069868995634	1	0.998118178396688	2
0.77	0.571551724137931	0	0.42844827586206896	0	0.42844827586206896	1	0.998118178396688	2
0.78	0.5641352903637524	0	0.4358647096362476	0	0.4358647096362476	1	0.998118178396688	2
0.79	0.5570258349086327	0	0.44297416509136733	0	0.44297416509136733	1	0.998118178396688	2
0.8	0.5500933416303672	0	0.44990665836963284	0	0.44990665836963284	1	0.998118178396688	2
0.81	0.5437410366728129	0	0.4562589633271871	0	0.4562589633271871	1	0.9988709070380128	2
0.82	0.537029542695265	0	0.4629704573047349	0	0.4629704573047349	1	0.9988709070380128	2
0.83	0.5305877648940424	0	0.46941223510595764	0	0.46941223510595764	1	0.9988709070380128	2
0.84	0.5244962465428684	0	0.4755037534571316	0	0.4755037534571316	1	0.9992472713586752	2
0.85	0.5185474424053105	0	0.4814525575946896	0	0.4814525575946896	1	0.9996236356793377	2
0.86	0.5124445301948678	0	0.48755546980513215	0	0.48755546980513215	1	0.9996236356793377	2
0.87	0.5065802021743276	0	0.4934197978256723	0	0.4934197978256723	1	0.9996236356793377	2
0.88	0.5008485762775787	0	0.4991514237224213	0	0.4991514237224213	1	0.9996236356793377	2
0.89	0.49515287099179717	0	0.5048471290082028	0	0.5048471290082028	1	0.9996236356793377	2
0.9	0.4896755162241888	0	0.5103244837758112	0	0.5103244837758112	1	0.9996236356793377	2
0.91	0.48431801604668123	0	0.5156819839533188	0	0.5156819839533188	1	0.9996236356793377	2
0.92	0.4790764790764791	0	0.5209235209235209	0	0.5209235209235209	1	0.9996236356793377	2
0.93	0.4738626226583408	0	0.5261373773416592	0	0.5261373773416592	1	0.9996236356793377	2
0.94	0.46884377758164164	0	0.5311562224183584	0	0.5311562224183584	1	0.9996236356793377	2
0.95	0.4641048034934498	0	0.5358951965065503	0	0.5358951965065503	1	1	2
0.96	0.45929127052722557	0	0.5407087294727744	0	0.5407087294727744	1	1	2
0.97	0.4544988026000684	0	0.5455011973999315	0	0.5455011973999315	1	1	2
0.98	0.44988147646461224	0	0.5501185235353877	0	0.5501185235353877	1	1	2
0.99	0.4453570231310761	0	0.5546429768689239	0	0.5546429768689239	1	1	2
1	0.4408495105359217	0	0.5591504894640783	0	0.5591504894640783	1	1	2
0.01	1	0	0	0	0	1	0.02258185923974407	3
0.02	1	0	0	0	0	1	0.04516371847948814	3
0.03	1	0	0	0	0	1	0.06774557771923222	3
0.04	1	0	0	0	0	1	0.09070380127963869	3
0.05	1	0	0	0	0	1	0.11328566051938277	3
0.06	1	0	0	0	0	1	0.13586751975912684	3
0.07	1	0	0	0	0	1	0.1584493789988709	3
0.08	1	0	0	0	0	1	0.18140760255927738	3
0.09	1	0	0	0	0	1	0.20398946179902144	3
0.1	1	0	0	0	0	1	0.22657132103876554	3
0.11	1	0	0	0	0	1	0.2491531802785096	3
0.12	1	0	0	0	0	1	0.2721114038389161	3
0.13	1	0	0	0	0	1	0.2946932630786601	3
0.14	1	0	0	0	0	1	0.3172751223184042	3
0.15	1	0	0	0	0	1	0.3402333458788107	3
0.16	1	0	0	0	0	1	0.36281520511855475	3
0.17	1	0	0	0	0	1	0.38539706435829885	3
0.18	1	0	0	0	0	1	0.4079789235980429	3
0.19	1	0	0	0	0	1	0.4309371471584494	3
0.2	1	0	0	0	0	1	0.4535190063981934	3
0.21	1	0	0	0	0	1	0.4761008656379375	3
0.22	1	0	0	0	0	1	0.4986827248776816	3
0.23	1	0	0	0	0	1	0.5216409484380881	3
0.24	1	0	0	0	0	1	0.5442228076778322	3
0.25	1	0	0	0	0	1	0.5668046669175762	3
0.26	1	0	0	0	0	1	0.5897628904779827	3
0.27	1	0	0	0	0	1	0.6123447497177268	3
0.28	1	0	0	0	0	1	0.6349266089574709	3
0.29	1	0	0	0	0	1	0.6575084681972149	3
0.3	1	0	0	0	0	1	0.6804666917576214	3
0.31	1	0	0	0	0	1	0.7030485509973654	3
0.32	1	0	0	0	0	1	0.7256304102371095	3
0.33	1	0	0	0	0	1	0.7482122694768536	3
0.34	1	0	0	0	0	1	0.77117049303726	3
0.35	1	0	0	0	0	1	0.7937523522770041	3
0.36	1	0	0	0	0	1	0.8163342115167482	3
0.37	1	0	0	0	0	1	0.8389160707564923	3
0.38	1	0	0	0	0	1	0.8618742943168988	3
0.39	1	0	0	0	0	1	0.8844561535566429	3
0.4	1	0	0	0	0	1	0.90703801279638685	3
0.41	1	0	0	0	0	1	0.9299962363567934	3
0.42	0.9996048992493086	0	3.951007506914263e-4	0	3.951007506914263e-4	1	0.952201731275875	3
0.43	0.9953685835584717	0	0.004631416441528367	0	0.004631416441528367	1	0.9706435829883328	3
0.44	0.98491135420596	0	0.015088645794039984	0	0.015088645794039984	1	0.9826872412495296	3
0.45	0.967551622418879	0	0.032448377581120944	0	0.032448377581120944	1	0.9875799774181407	3
0.46	0.948051948051948	0	0.05194805194805195	0	0.05194805194805195	1	0.9890854347007904	3
0.47	0.9290254237288136	0	0.07097457627118645	0	0.07097457627118645	1	0.9902145276627776	3
0.48	0.9100968188105117	0	0.08990318118948824	0	0.08990318118948824	1	0.99059089198344	3
0.49	0.8919742634608873	0	0.10802573653911277	0	0.10802573653911277	1	0.9913436206247648	3
0.5	0.875871224692997	0	0.12412877530700299	0	0.12412877530700299	1	0.9932254422280767	3
0.51	0.8594207614708753	0	0.14057923852912463	0	0.14057923852912463	1	0.9939781708694015	3
0.52	0.8426930440331845	0	0.15730695596681557	0	0.15730695596681557	1	0.9939781708694015	3
0.53	0.8271759549154665	0	0.1728240450845335	0	0.1728240450845335	1	0.994354535190064	3
0.54	0.8119237861094039	0	0.1880762138905962	0	0.1880762138905962	1	0.994354535190064	3
0.55	0.7972238986119493	0	0.2027761013880507	0	0.2027761013880507	1	0.994354535190064	3
0.56	0.7834074074074074	0	0.2165925925925926	0	0.2165925925925926	1	0.9951072638313888	3
0.57	0.7697234352256186	0	0.23027656477438138	0	0.23027656477438138	1	0.9951072638313888	3
0.58	0.7565092989985693	0	0.2434907010014306	0	0.2434907010014306	1	0.9951072638313888	3
0.59	0.7437412095639944	0	0.25625879043600563	0	0.25625879043600563	1	0.9951072638313888	3
0.6	0.7311946902654868	0	0.2688053097345133	0	0.2688053097345133	1	0.9951072638313888	3
0.61	0.719260065288357	0	0.2807399347116431	0	0.2807399347116431	1	0.9951072638313888	3
0.62	0.7082441113490364	0	0.2917558886509636	0	0.2917558886509636	1	0.9958599924727136	3
0.63	0.6968659468001054	0	0.30313405319989467	0	0.30313405319989467	1	0.9958599924727136	3
0.64	0.6862846772102671	0	0.31371532278973296	0	0.31371532278973296	1	0.996236356793376	3
0.65	0.6762828695430176	0	0.32371713045698236	0	0.32371713045698236	1	0.9969890854347008	3
0.66	0.6660799597686698	0	0.33392004023133015	0	0.33392004023133015	1	0.9969890854347008	3
0.67	0.6560178306092125	0	0.3439821693907875	0	0.3439821693907875	1	0.9969890854347008	3
0.68	0.6464128843338214	0	0.3535871156661786	0	0.3535871156661786	1	0.9969890854347008	3
0.69	0.6373256373256373	0	0.36267436267436265	0	0.36267436267436265	1	0.9973654497553632	3
0.7	0.6282598387861545	0	0.3717401612138454	0	0.3717401612138454	1	0.9973654497553632	3
0.71	0.6193035756017761	0	0.3806964243982239	0	0.3806964243982239	1	0.9973654497553632	3
0.72	0.6109702696473842	0	0.3890297303526158	0	0.3890297303526158	1	0.9977418140760256	3
0.73	0.6028642873380313	0	0.3971357126619686	0	0.3971357126619686	1	0.998118178396688	3
0.74	0.5947521865889213	0	0.40524781341107874	0	0.40524781341107874	1	0.998118178396688	3
0.75	0.5867256637168141	0	0.41327433628318583	0	0.41327433628318583	1	0.998118178396688	3
0.76	0.5790393013100437	0	0.42096069868995634	0	0.42096069868995634	1	0.998118178396688	3
0.77	0.571551724137931	0	0.42844827586206896	0	0.42844827586206896	1	0.998118178396688	3
0.78	0.5641352903637524	0	0.4358647096362476	0	0.4358647096362476	1	0.998118178396688	3
0.79	0.5570258349086327	0	0.44297416509136733	0	0.44297416509136733	1	0.998118178396688	3
0.8	0.5500933416303672	0	0.44990665836963284	0	0.44990665836963284	1	0.998118178396688	3
0.81	0.5435361606228232	0	0.45646383937717683	0	0.45646383937717683	1	0.9984945427173504	3
0.82	0.5372318899231081	0	0.46276811007689195	0	0.46276811007689195	1	0.9992472713586752	3
0.83	0.5307876849260296	0	0.46921231507397043	0	0.46921231507397043	1	0.9992472713586752	3
0.84	0.5244962465428684	0	0.4755037534571316	0	0.4755037534571316	1	0.9992472713586752	3
0.85	0.5183522061694651	0	0.48164779383053496	0	0.48164779383053496	1	0.9992472713586752	3
0.86	0.5124445301948678	0	0.48755546980513215	0	0.48755546980513215	1	0.9996236356793377	3
0.87	0.5065802021743276	0	0.4934197978256723	0	0.4934197978256723	1	0.9996236356793377	3
0.88	0.5008485762775787	0	0.4991514237224213	0	0.4991514237224213	1	0.9996236356793377	3
0.89	0.49515287099179717	0	0.5048471290082028	0	0.5048471290082028	1	0.9996236356793377	3
0.9	0.4896755162241888	0	0.5103244837758112	0	0.5103244837758112	1	0.9996236356793377	3
0.91	0.48431801604668123	0	0.5156819839533188	0	0.5156819839533188	1	0.9996236356793377	3
0.92	0.4790764790764791	0	0.5209235209235209	0	0.5209235209235209	1	0.9996236356793377	3
0.93	0.4738626226583408	0	0.5261373773416592	0	0.5261373773416592	1	0.9996236356793377	3
0.94	0.46884377758164164	0	0.5311562224183584	0	0.5311562224183584	1	0.9996236356793377	3
0.95	0.4639301310043668	0	0.5360698689956331	0	0.5360698689956331	1	0.9996236356793377	3
0.96	0.45929127052722557	0	0.5407087294727744	0	0.5407087294727744	1	1	3
0.97	0.4544988026000684	0	0.5455011973999315	0	0.5455011973999315	1	1	3
0.98	0.44988147646461224	0	0.5501185235353877	0	0.5501185235353877	1	1	3
0.99	0.4453570231310761	0	0.5546429768689239	0	0.5546429768689239	1	1	3
1	0.4408495105359217	0	0.5591504894640783	0	0.5591504894640783	1	1	3
