num_divergent	num_max_treedepth	ebfmi	model
0	0	0.7669019741085213	1
0	0	0.7246817444944954	1
0	0	0.7686050794282235	1
0	0	0.7881793586732225	1
0	0	0.6947815009726763	2
0	0	0.7646440554584425	2
0	0	0.724074363482469	2
0	0	0.7040057359430544	2
0	0	0.7181425232302873	3
0	0	0.8133778289223653	3
0	0	0.7620623960177252	3
0	0	0.7548881104294163	3
