blosum_score	nu_mean	nu_sd	n
-6	-0.2950102920545	0.2844397522038722	39
-5	-0.2950102920545	0.2844397522038722	501
-4	-0.115193787711175	0.15516714049680141	961
-3	0.30775080363	0.16381864565762463	1238
-2	-0.079161953435775	0.18149968196598673	1032
-1	0.13841129080295	0.17441534948114362	1099
0	0.33402626107675	0.36786385784086234	417
1	-0.7079393601075	0.28190949927205206	278
2	-0.7079393601075	0.28190949927205206	110
3	-0.7079393601075	0.28190949927205206	65
5	0	0	287
