num_divergent	num_max_treedepth	ebfmi	chain	model
0	48	0.8150384536673615	1	1
0	0	0.783932665423308	2	1
0	5	0.8251523344105359	3	1
0	0	0.7919663902688652	4	1
0	0	0.7586631901174838	1	2
0	0	0.7964815476402763	2	2
0	0	0.8295585715685982	3	2
0	0	0.718107806404557	4	2
0	0	0.7425794337811923	1	3
0	2	0.7608749172034626	2	3
0	0	0.8533766964605167	3	3
0	65	0.797903268082902	4	3
