blosum_score	stop	nu_mean	nu_sd
-7	TRUE	0	0
-6	FALSE	0.51875790925	0.05874193010396917
-5	FALSE	0.51875790925	0.05874193010396917
-4	FALSE	0.41805421325	0.04402241790194807
-3	FALSE	0.2869094875	0.0371868310575783
-2	FALSE	-0.186145347125	0.04065906415085888
-1	FALSE	-0.2994984245	0.052258765339605995
0	FALSE	-0.65109102875	0.07372494176508713
1	FALSE	-0.803802557	0.09859306622694244
2	FALSE	-0.91839562125	0.1159845660180198
3	FALSE	-0.91839562125	0.1159845660180198
5	FALSE	0	0
