blosum_score	stop	nu_mean	nu_sd
-7	TRUE	0	0
-6	FALSE	0.52968196	0.12314617573918483
-5	FALSE	0.52968196	0.12314617573918483
-4	FALSE	0.40083171975	0.08723190445899136
-3	FALSE	0.24910652781	0.07343459513946067
-2	FALSE	-0.13089007741095	0.08201825653189121
-1	FALSE	-0.3315305547625	0.10887950841174307
0	FALSE	-0.71681960825	0.15207550672028794
1	FALSE	-0.81941351075	0.14792201036008848
2	FALSE	-0.81941351075	0.14792201036008848
3	FALSE	-0.81941351075	0.14792201036008848
5	FALSE	0	0
