rank	TP	FN	FP	TN	FDR	Power	Sensitivity	model
0.01	1	0	0	0	0	1	0.026605504587155965	1
0.02	1	0	0	0	0	1	0.05321100917431193	1
0.03	1	0	0	0	0	1	0.0798165137614679	1
0.04	1	0	0	0	0	1	0.10642201834862386	1
0.05	1	0	0	0	0	1	0.13302752293577982	1
0.06	1	0	0	0	0	1	0.1596330275229358	1
0.07	1	0	0	0	0	1	0.18623853211009175	1
0.08	1	0	0	0	0	1	0.21307339449541285	1
0.09	1	0	0	0	0	1	0.2396788990825688	1
0.1	1	0	0	0	0	1	0.2662844036697248	1
0.11	1	0	0	0	0	1	0.2928899082568807	1
0.12	1	0	0	0	0	1	0.3194954128440367	1
0.13	1	0	0	0	0	1	0.34610091743119265	1
0.14	1	0	0	0	0	1	0.37270642201834864	1
0.15	1	0	0	0	0	1	0.3993119266055046	1
0.16	1	0	0	0	0	1	0.4261467889908257	1
0.17	1	0	0	0	0	1	0.45275229357798163	1
0.18	1	0	0	0	0	1	0.4793577981651376	1
0.19	1	0	0	0	0	1	0.5059633027522936	1
0.2	1	0	0	0	0	1	0.5325688073394496	1
0.21	1	0	0	0	0	1	0.5591743119266055	1
0.22	1	0	0	0	0	1	0.5857798165137614	1
0.23	1	0	0	0	0	1	0.6123853211009175	1
0.24	1	0	0	0	0	1	0.6392201834862385	1
0.25	1	0	0	0	0	1	0.6658256880733945	1
0.26	1	0	0	0	0	1	0.6924311926605504	1
0.27	1	0	0	0	0	1	0.7190366972477065	1
0.28	1	0	0	0	0	1	0.7456422018348624	1
0.29	1	0	0	0	0	1	0.7722477064220183	1
0.3	1	0	0	0	0	1	0.7988532110091743	1
0.31	1	0	0	0	0	1	0.8256880733944955	1
0.32	1	0	0	0	0	1	0.8522935779816514	1
0.33	1	0	0	0	0	1	0.8788990825688073	1
0.34	1	0	0	0	0	1	0.9055045871559633	1
0.35	1	0	0	0	0	1	0.9321100917431193	1
0.36	1	0	0	0	0	1	0.9587155963302753	1
0.37	0.994413407821229	0	0.00558659217877095	0	0.00558659217877095	1	0.9798165137614679	1
0.38	0.9762012692656392	0	0.023798730734360833	0	0.023798730734360833	1	0.9878440366972477	1
0.39	0.953411349083683	0	0.046588650916317066	0	0.046588650916317066	1	0.9903669724770642	1
0.4	0.9306781485468245	0	0.06932185145317546	0	0.06932185145317546	1	0.9915137614678899	1
0.41	0.9086326402016384	0	0.09136735979836169	0	0.09136735979836169	1	0.9922018348623853	1
0.42	0.8876358417059668	0	0.11236415829403322	0	0.11236415829403322	1	0.9928899082568807	1
0.43	0.8678149409172842	0	0.1321850590827158	0	0.1321850590827158	1	0.9938073394495412	1
0.44	0.8483069093756117	0	0.15169309062438832	0	0.15169309062438832	1	0.9940366972477064	1
0.45	0.8298564593301435	0	0.17014354066985646	0	0.17014354066985646	1	0.9944954128440368	1
0.46	0.8120202209324097	0	0.18797977906759034	0	0.18797977906759034	1	0.9947247706422019	1
0.47	0.7949798460974716	0	0.2050201539025284	0	0.2050201539025284	1	0.9951834862385321	1
0.48	0.7784355938284894	0	0.22156440617151058	0	0.22156440617151058	1	0.9951834862385321	1
0.49	0.7630931458699473	0	0.23690685413005272	0	0.23690685413005272	1	0.9958715596330275	1
0.5	0.7480192903892525	0	0.2519807096107475	0	0.2519807096107475	1	0.9961009174311927	1
0.51	0.7335359675785208	0	0.26646403242147926	0	0.26646403242147926	1	0.9963302752293578	1
0.52	0.7196091421000331	0	0.28039085789996687	0	0.28039085789996687	1	0.9965596330275229	1
0.53	0.706044848878778	0	0.29395515112122195	0	0.29395515112122195	1	0.9965596330275229	1
0.54	0.6928719502471695	0	0.3071280497528305	0	0.3071280497528305	1	0.9965596330275229	1
0.55	0.6804446532018162	0	0.3195553467981838	0	0.3195553467981838	1	0.9967889908256881	1
0.56	0.6683069352606489	0	0.33169306473935106	0	0.33169306473935106	1	0.9967889908256881	1
0.57	0.6565946517600846	0	0.3434053482399154	0	0.3434053482399154	1	0.9967889908256881	1
0.58	0.6455827765404603	0	0.35441722345953974	0	0.35441722345953974	1	0.9972477064220183	1
0.59	0.6346518756385929	0	0.36534812436140707	0	0.36534812436140707	1	0.9972477064220183	1
0.6	0.6240849720109086	0	0.37591502798909143	0	0.37591502798909143	1	0.9972477064220183	1
0.61	0.614005364958351	0	0.385994635041649	0	0.385994635041649	1	0.9974770642201835	1
0.62	0.6041666666666666	0	0.3958333333333333	0	0.3958333333333333	1	0.9977064220183486	1
0.63	0.5945872061235647	0	0.4054127938764352	0	0.4054127938764352	1	0.9977064220183486	1
0.64	0.5853067814854682	0	0.4146932185145318	0	0.4146932185145318	1	0.9977064220183486	1
0.65	0.5763116057233705	0	0.4236883942766296	0	0.4236883942766296	1	0.9977064220183486	1
0.66	0.5677192066805845	0	0.43228079331941544	0	0.43228079331941544	1	0.9979357798165137	1
0.67	0.5592544987146529	0	0.44074550128534706	0	0.44074550128534706	1	0.9979357798165137	1
0.68	0.5512917933130699	0	0.44870820668693007	0	0.44870820668693007	1	0.9983944954128441	1
0.69	0.5433100349475787	0	0.4566899650524214	0	0.4566899650524214	1	0.9983944954128441	1
0.7	0.5354902201992865	0	0.4645097798007135	0	0.4645097798007135	1	0.9983944954128441	1
0.71	0.5279563371740449	0	0.4720436628259551	0	0.4720436628259551	1	0.9983944954128441	1
0.72	0.5206315034086831	0	0.4793684965913168	0	0.4793684965913168	1	0.9983944954128441	1
0.73	0.5136251032204789	0	0.48637489677952106	0	0.48637489677952106	1	0.9986238532110092	1
0.74	0.5066914930757593	0	0.49330850692424066	0	0.49330850692424066	1	0.9986238532110092	1
0.75	0.4999425881272247	0	0.5000574118727753	0	0.5000574118727753	1	0.9986238532110092	1
0.76	0.49337110481586405	0	0.506628895184136	0	0.506628895184136	1	0.9986238532110092	1
0.77	0.4869156788190561	0	0.5130843211809438	0	0.5130843211809438	1	0.9986238532110092	1
0.78	0.4806800618238022	0	0.5193199381761978	0	0.5193199381761978	1	0.9986238532110092	1
0.79	0.47460213647264005	0	0.52539786352736	0	0.52539786352736	1	0.9986238532110092	1
0.8	0.46867599569429497	0	0.531324004305705	0	0.531324004305705	1	0.9986238532110092	1
0.81	0.46300233893259624	0	0.5369976610674038	0	0.5369976610674038	1	0.9988532110091743	1
0.82	0.45736189876076455	0	0.5426381012392355	0	0.5426381012392355	1	0.9988532110091743	1
0.83	0.451857231790828	0	0.5481427682091721	0	0.5481427682091721	1	0.9988532110091743	1
0.84	0.4464834939511995	0	0.5535165060488005	0	0.5535165060488005	1	0.9988532110091743	1
0.85	0.44139398237260663	0	0.5586060176273934	0	0.5586060176273934	1	0.9993119266055046	1
