fdr	TP	FN	FP	TN	FDR	Power	model
0	0	0.37544131576681306	0	0.624558684233187	NA	0	1
0.001	0.37251356238698013	0.002927753379832946	0.040213553775940755	0.5843451304572462	0.09743375756311286	0.9922018348623853	1
0.002	0.3731163351416516	0.002324980625161457	0.06354947042107982	0.5610092138121071	0.14553342535988956	0.9938073394495412	1
0.003	0.3733746663222251	0.0020666494445879618	0.07930767243606303	0.5452510117971239	0.17519497812440554	0.9944954128440368	1
0.004	0.3736329975027986	0.0018083182640144665	0.09291311461293378	0.5316455696202531	0.19915097822074565	0.9951834862385321	1
0.005	0.3736329975027986	0.0018083182640144665	0.10376302419702058	0.5207956600361664	0.21735209235209232	0.9951834862385321	1
0.006	0.3738913286833721	0.0015499870834409714	0.11409627141996039	0.5104624128132266	0.23380977589553556	0.9958715596330275	1
0.007	0.3738913286833721	0.0015499870834409714	0.12253508998536124	0.5020235942478257	0.24683434518647007	0.9958715596330275	1
0.008	0.37397743907689657	0.001463876689916473	0.1298544734349436	0.49470421079824334	0.25773372073149886	0.9961009174311927	1
0.009000000000000001	0.3740635494704211	0.0013777662963919744	0.13786274003272195	0.48669594420046497	0.26930193439865435	0.9963302752293578	1
0.01	0.3741496598639456	0.0012916559028674762	0.14380435718591233	0.4807543270472746	0.2776392352452202	0.996559633027523	1
0.011	0.3741496598639456	0.0012916559028674762	0.1516404029966417	0.4729182812365452	0.28840484769079594	0.996559633027523	1
0.012	0.3741496598639456	0.0012916559028674762	0.1570653577886851	0.46749332644450187	0.2956719079267304	0.996559633027523	1
0.013000000000000001	0.3741496598639456	0.0012916559028674762	0.16309308533539998	0.461465598897787	0.30357429075172304	0.996559633027523	1
0.014	0.3741496598639456	0.0012916559028674762	0.16963747524326186	0.4549212089899251	0.3119556611243072	0.996559633027523	1
0.015	0.37423577025747007	0.0012055455093429777	0.17644019633169725	0.4481184879014897	0.3204065676309617	0.9967889908256881	1
0.016	0.37423577025747007	0.0012055455093429777	0.18186515112374063	0.4426935331094463	0.3270362341282131	0.9967889908256881	1
0.017	0.37423577025747007	0.0012055455093429777	0.18729010591578404	0.4372685783174029	0.33353780095077445	0.9967889908256881	1
0.018000000000000002	0.37423577025747007	0.0012055455093429777	0.19219839834668045	0.4323602858865065	0.3393128610519915	0.9967889908256881	1
0.019	0.3743218806509946	0.0011194351158184794	0.19667613880995435	0.42788254542323256	0.34444276881315034	0.9970183486238532	1
0.02	0.37440799104451905	0.0010333247222939809	0.20167054163437526	0.4228881425988117	0.3500747384155456	0.9972477064220183	1
0.021	0.37440799104451905	0.0010333247222939809	0.20683716524584517	0.4177215189873418	0.35585185185185186	0.9972477064220183	1
0.022	0.37440799104451905	0.0010333247222939809	0.2121760096443641	0.4123826745888229	0.36171462125660603	0.9972477064220183	1
0.023	0.37440799104451905	0.0010333247222939809	0.216653750107638	0.40790493412554896	0.36655011655011654	0.9972477064220183	1
0.024	0.37440799104451905	0.0010333247222939809	0.22027038663566692	0.40428829759752	0.3704025485085433	0.9972477064220183	1
0.025	0.37440799104451905	0.0010333247222939809	0.22397313355722034	0.4005855506759666	0.37429846021010216	0.9972477064220183	1
0.026000000000000002	0.37440799104451905	0.0010333247222939809	0.2280203220528718	0.3965383621803152	0.37850200114351057	0.9972477064220183	1
0.027	0.37449410143804357	9.472143287694825e-4	0.2321536209420477	0.3924050632911392	0.3826827537260469	0.9974770642201835	1
0.028	0.37449410143804357	9.472143287694825e-4	0.23516748471540516	0.3893911995177818	0.3857344632768362	0.9974770642201835	1
0.029	0.37449410143804357	9.472143287694825e-4	0.23835356927581158	0.38620511495737536	0.3889279190670226	0.9974770642201835	1
0.03	0.3745802118315681	8.611039352449841e-4	0.24145354344269354	0.3831051407904934	0.3919485602460162	0.9977064220183487	1
0.031	0.3745802118315681	8.611039352449841e-4	0.24429518642900197	0.38026349780418495	0.39474050368721303	0.9977064220183487	1
0.032	0.3745802118315681	8.611039352449841e-4	0.24670627744768794	0.37785240678549903	0.3970893970893971	0.9977064220183487	1
0.033	0.3745802118315681	8.611039352449841e-4	0.24972014122104538	0.3748385430121416	0.4	0.9977064220183487	1
0.034	0.3745802118315681	8.611039352449841e-4	0.2532506673555498	0.37130801687763715	0.4033740227677959	0.9977064220183487	1
0.035	0.3745802118315681	8.611039352449841e-4	0.2561784207353828	0.3683802634978042	0.4061433447098976	0.9977064220183487	1
0.036000000000000004	0.3745802118315681	8.611039352449841e-4	0.25902006372169123	0.3655386205114957	0.40880674096221803	0.9977064220183487	1
0.037	0.3745802118315681	8.611039352449841e-4	0.26186170670799963	0.3626969775251873	0.4114463536733865	0.9977064220183487	1
0.038	0.3745802118315681	8.611039352449841e-4	0.2642727977266856	0.36028588650650134	0.4136676101900526	0.9977064220183487	1
0.039	0.3745802118315681	8.611039352449841e-4	0.2677172134676655	0.3568414707655214	0.41681190508111005	0.9977064220183487	1
0.04	0.3745802118315681	8.611039352449841e-4	0.2703005252734005	0.35425815895978646	0.41914808385632263	0.9977064220183487	1
