num_divergent	num_max_treedepth	ebfmi	model
0	0	0.8945272788206321	1
0	0	0.8624458954414256	1
0	0	0.8182093996361496	1
0	0	0.8224705928216476	1
0	0	0.8367868269070272	2
0	0	0.8382862041383916	2
0	0	0.8585688254811763	2
0	0	0.9029839904356444	2
0	0	0.824960188132614	3
0	0	0.8749648591615274	3
0	0	0.8429047496001603	3
0	0	0.7877029518488563	3
