fdr	TP	FN	FP	TN	FDR	Power	model
0	0	0.3696719194006717	0	0.6303280805993283	NA	0	1
0.001	0.36174976319641783	0.007922156204253853	0.03547748213209334	0.594850598467235	0.08931281161933664	0.9785697647332867	1
0.002	0.3627830879187118	0.006888831481959873	0.051321794540601054	0.5790062860587273	0.12393428987315451	0.9813650128115536	1
0.003	0.3631275294928098	0.006544389907861879	0.06156893137001636	0.568759149229312	0.14497161394971614	0.9822967621709761	1
0.004	0.3635580814604323	0.006113837940239387	0.07095496426418668	0.5593731163351416	0.16329766151407055	0.9834614488702539	1
0.005	0.36390252303453025	0.005769396366141394	0.07879101007491604	0.5515370705244123	0.17798093756078587	0.9843931982296763	1
0.006	0.36450529578920177	0.005166623611469905	0.08499095840867993	0.5453371221906484	0.18908045977011495	0.9860237596086653	1
0.007	0.36493584775682425	0.004736071643847413	0.09076035477482132	0.5395677258245071	0.19916855631141345	0.9871884463079431	1
0.008	0.36502195815034877	0.004649961250322914	0.09764918625678119	0.5326788943425471	0.21105527638190952	0.9874213836477987	1
0.009000000000000001	0.36510806854387323	0.004563850856798416	0.10419357616464307	0.5261345044346852	0.22201834862385322	0.9876543209876544	1
0.01	0.36510806854387323	0.004563850856798416	0.10944631016963748	0.5208817704296909	0.23062964979132644	0.9876543209876544	1
0.011	0.36510806854387323	0.004563850856798416	0.11478515456815638	0.5155429260311719	0.23918894670733895	0.9876543209876544	1
0.012	0.36528028933092227	0.004391630069749419	0.11960733660552829	0.5107207439938001	0.24667021843367073	0.9881201956673655	1
0.013000000000000001	0.36562473090502023	0.0040471884956514255	0.12399896667527771	0.5063291139240507	0.253253605346465	0.9890519450267877	1
0.014	0.36588306208559374	0.00378885731507793	0.12770171359683113	0.5026263670024972	0.25872295882763435	0.9897507570463545	1
0.015	0.36596917247911825	0.0037027469215534315	0.13261000602772754	0.4977180745716008	0.2659758203799654	0.9899836943862101	1
0.016	0.36614139326616724	0.0035305261345044345	0.13631275294928097	0.49401532765004735	0.27129391602399316	0.9904495690659213	1
0.017	0.36614139326616724	0.0035305261345044345	0.13967105829673643	0.49065702230259195	0.2761321075927818	0.9904495690659213	1
0.018000000000000002	0.3663136140532162	0.003358305347455438	0.14380435718591233	0.486523723413416	0.28190411883862254	0.9909154437456323	1
0.019	0.3664858348402652	0.003186084560406441	0.14647377938517178	0.48385430121415657	0.28554641598119856	0.9913813184253436	1
0.02	0.36665805562731424	0.0030138637733574444	0.14940153276500473	0.4809265478343236	0.28950442182546304	0.9918471931050548	1
0.021	0.3667441660208387	0.002927753379832946	0.15241539653836217	0.47791268406096615	0.29358102504561284	0.9920801304449104	1
0.022	0.3667441660208387	0.002927753379832946	0.15577370188581763	0.4745543787135107	0.29812129202373105	0.9920801304449104	1
0.023	0.3668302764143632	0.0028416429863084474	0.15887367605269956	0.4714544045466288	0.3022113022113022	0.9923130677847659	1
0.024	0.3668302764143632	0.0028416429863084474	0.16145698785843451	0.46887109274089384	0.3056234718826406	0.9923130677847659	1
0.025	0.3668302764143632	0.0028416429863084474	0.16481529320588995	0.4655127873934384	0.3100097181729835	0.9923130677847659	1
0.026000000000000002	0.3669163868078877	0.002755532592783949	0.1686041505209679	0.46172393007836043	0.314841614407461	0.9925460051246215	1
0.027	0.3669163868078877	0.002755532592783949	0.1720485662619478	0.4582795143373805	0.31922032273526124	0.9925460051246215	1
0.028	0.3670024972014122	0.002669422199259451	0.17532076121587875	0.45500731938344957	0.3232772308669419	0.992778942464477	1
0.029	0.3670024972014122	0.002669422199259451	0.1773013002669422	0.45302678033238614	0.3257395981648473	0.992778942464477	1
0.03	0.3670024972014122	0.002669422199259451	0.1797123912856282	0.45061568931370016	0.3287131831784533	0.992778942464477	1
0.031	0.3670024972014122	0.002669422199259451	0.18160681994316713	0.4487212606561612	0.3310312352848846	0.992778942464477	1
0.032	0.3670886075949367	0.0025833118057349523	0.1841040213553776	0.44622405924395075	0.33401031088892363	0.9930118798043326	1
0.033	0.3670886075949367	0.0025833118057349523	0.18677344355463704	0.4435546370446913	0.33722014925373134	0.9930118798043326	1
0.034	0.3670886075949367	0.0025833118057349523	0.189012313786274	0.44131576681305434	0.339888510374729	0.9930118798043326	1
0.035	0.3670886075949367	0.0025833118057349523	0.19125118401791097	0.43907689658141735	0.3425354719309069	0.9930118798043326	1
0.036000000000000004	0.3672608283819857	0.0024110910186859553	0.1934039438560234	0.43692413674330494	0.34495469205959145	0.9934777544840437	1
0.037	0.3672608283819857	0.0024110910186859553	0.19598725566175837	0.43434082493757	0.34795902767160986	0.9934777544840437	1
0.038	0.3672608283819857	0.0024110910186859553	0.19848445707396883	0.4318436235253595	0.35083713850837134	0.9934777544840437	1
0.039	0.3673469387755102	0.002324980625161457	0.20098165848617927	0.42934642211314905	0.35363636363636364	0.9937106918238994	1
0.04	0.3673469387755102	0.002324980625161457	0.20322052871781623	0.4271075518815121	0.356172653184425	0.9937106918238994	1
0.041	0.3675191595625592	0.0021527598381124603	0.2055455093429777	0.42478257125635066	0.3586776859504132	0.9941765665036105	1
0.042	0.3675191595625592	0.0021527598381124603	0.20700938603289418	0.4233186945664342	0.36031175059952036	0.9941765665036105	1
0.043000000000000003	0.3675191595625592	0.0021527598381124603	0.20907603547748213	0.4212520451218462	0.36260454002389486	0.9941765665036105	1
0.044	0.3675191595625592	0.0021527598381124603	0.2110565745285456	0.41927150607078273	0.3647864265515701	0.9941765665036105	1
0.045	0.3676052699560837	0.0020666494445879618	0.21338155515370705	0.4169465254456213	0.3672743441529569	0.9944095038434662	1
0.046	0.3676052699560837	0.0020666494445879618	0.215448204598295	0.4148798760010333	0.3695170580416482	0.9944095038434662	1
0.047	0.3676052699560837	0.0020666494445879618	0.216825970894687	0.41350210970464135	0.37100338883158984	0.9944095038434662	1
0.048	0.3676052699560837	0.0020666494445879618	0.21837595797812795	0.4119521226212004	0.3726671565025716	0.9944095038434662	1
0.049	0.3677774907431327	0.001894428657538965	0.21975372427451995	0.41057435632480843	0.37402901949289175	0.9948753785231772	1
