rank	TP	FN	FP	TN	FDR	Power	Sensitivity	model
0.01	1	0	0	0	0	1	0.027020731423247145	1
0.02	1	0	0	0	0	1	0.05404146284649429	1
0.03	1	0	0	0	0	1	0.08106219426974144	1
0.04	1	0	0	0	0	1	0.10808292569298858	1
0.05	1	0	0	0	0	1	0.13510365711623573	1
0.06	1	0	0	0	0	1	0.16212438853948288	1
0.07	1	0	0	0	0	1	0.18914511996273004	1
0.08	1	0	0	0	0	1	0.21639878872583276	1
0.09	1	0	0	0	0	1	0.2434195201490799	1
0.1	1	0	0	0	0	1	0.27044025157232704	1
0.11	1	0	0	0	0	1	0.29746098299557416	1
0.12	1	0	0	0	0	1	0.32448171441882134	1
0.13	1	0	0	0	0	1	0.35150244584206847	1
0.14	1	0	0	0	0	1	0.37852317726531565	1
0.15	1	0	0	0	0	1	0.40554390868856277	1
0.16	1	0	0	0	0	1	0.4327975774516655	1
0.17	1	0	0	0	0	1	0.45981830887491265	1
0.18	1	0	0	0	0	1	0.4868390402981598	1
0.19	1	0	0	0	0	1	0.513859771721407	1
0.2	1	0	0	0	0	1	0.5408805031446541	1
0.21	1	0	0	0	0	1	0.5679012345679012	1
0.22	1	0	0	0	0	1	0.5949219659911483	1
0.23	1	0	0	0	0	1	0.6219426974143956	1
0.24	1	0	0	0	0	1	0.6491963661774982	1
0.25	1	0	0	0	0	1	0.6762170976007454	1
0.26	1	0	0	0	0	1	0.7032378290239926	1
0.27	1	0	0	0	0	1	0.7302585604472397	1
0.28	1	0	0	0	0	1	0.7572792918704868	1
0.29	1	0	0	0	0	1	0.7843000232937339	1
0.3	1	0	0	0	0	1	0.8113207547169812	1
0.31	1	0	0	0	0	1	0.8385744234800838	1
0.32	1	0	0	0	0	1	0.865595154903331	1
0.33	1	0	0	0	0	1	0.8926158863265782	1
0.34	0.9994934143870314	0	5.065856129685917e-4	0	5.065856129685917e-4	1	0.9191707430701141	1
0.35	0.9972933070866141	0	0.0027066929133858267	0	0.0027066929133858267	1	0.944095038434661	1
0.36	0.9866028708133971	0	0.013397129186602871	0	0.013397129186602871	1	0.9606335895644071	1
0.37	0.9676443202979516	0	0.03235567970204842	0	0.03235567970204842	1	0.9683205217796412	1
0.38	0.9478694469628286	0	0.05213055303717135	0	0.05213055303717135	1	0.9741439552760307	1
0.39	0.9264738352837271	0	0.07352616471627291	0	0.07352616471627291	1	0.9774050780340089	1
0.4	0.905059203444564	0	0.09494079655543596	0	0.09494079655543596	1	0.9792685767528535	1
0.41	0.8842680109220752	0	0.1157319890779248	0	0.1157319890779248	1	0.980666200791987	1
0.42	0.8644658601599344	0	0.13553413984006563	0	0.13553413984006563	1	0.9820638248311204	1
0.43	0.8451832565591828	0	0.15481674344081714	0	0.15481674344081714	1	0.9829955741905427	1
0.44	0.826580544137796	0	0.17341945586220395	0	0.17341945586220395	1	0.9836943862101095	1
