num_divergent	num_max_treedepth	ebfmi	chain	model
0	0	0.8339098550086607	1	1
0	0	0.7850199833866672	2	1
0	0	0.9026326614127476	3	1
129	0	0.8431441020719616	4	1
1	0	0.8380841473315898	1	2
0	0	0.715911019524319	2	2
0	0	0.8435228688602165	3	2
1	0	0.803143799140066	4	2
0	0	0.8456138790325272	1	3
1	0	0.7964598636773766	2	3
1	0	0.8877629846407915	3	3
2	0	0.8389260944277394	4	3
