num_divergent	num_max_treedepth	ebfmi	model
0	0	0.8098518915153302	1
0	0	0.7788826940102745	1
0	0	0.719300376613185	1
0	0	0.7244551872783345	1
0	0	0.8035349357111267	2
0	0	0.8300035341212036	2
0	0	0.802217784680402	2
0	0	0.7416436389088529	2
0	0	0.7050015704702269	3
0	0	0.707920761264768	3
0	0	0.781366270669592	3
0	0	0.7137864844371501	3
