num_divergent	num_max_treedepth	ebfmi	model
0	0	0.8441526465646358	1
0	0	0.9280861074731522	1
0	0	0.9321252966287116	1
0	0	0.73382642461113	1
0	0	0.8871019092729943	2
0	0	0.8828458605735531	2
0	0	0.9425066979193845	2
0	0	0.7840663884382718	2
0	0	0.8270855952024648	3
0	0	0.9206428086699145	3
0	0	0.8571398760469023	3
0	0	0.8346638541911686	3
