TP	FN	FP	TN	FDR	POWER	model
0.6013313609467456	0.004006410256410256	0.01960059171597633	0.37506163708086787	0.03156640857653365	0.9933815293758274	1
0.6012080867850098	0.004129684418145957	0.019847140039447733	0.37481508875739644	0.03195712584358873	0.9931778841258527	2
0.6013313609467456	0.004006410256410256	0.01947731755424063	0.37518491124260356	0.031374106433677516	0.9933815293758274	3
