num_divergent	num_max_treedepth	ebfmi	chain	model
0	0	0.7951932008676508	1	1
0	0	0.8438569982262595	2	1
0	0	0.8626286179981271	3	1
0	0	0.7996753625938507	4	1
0	0	0.8457601401479623	1	2
0	0	0.8668001186210473	2	2
0	0	0.7691336090761366	3	2
0	0	0.8171044260551766	4	2
0	0	0.8083360568408084	1	3
0	1000	0.9489547229815705	2	3
0	0	0.8588953918930209	3	3
0	0	0.7669342911097977	4	3
