num_divergent	num_max_treedepth	ebfmi	chain	model
0	0	0.7505538023499144	1	1
0	0	0.7745784800660279	2	1
0	0	0.8197370716625738	3	1
0	0	0.7599984232310362	4	1
0	0	0.8450540143525089	1	2
0	0	0.8048562181165371	2	2
0	0	0.786429256806179	3	2
0	0	0.7933426667440945	4	2
0	0	0.7566602668644301	1	3
0	0	0.7857907530894546	2	3
0	0	0.758689333712757	3	3
0	0	0.7322952028423035	4	3
