blosum_score	stop	nu_mean	nu_sd
-7	TRUE	0	0
-6	FALSE	0.516155953	0.08649929137242267
-5	FALSE	0.516155953	0.08649929137242267
-4	FALSE	0.5565552345	0.061995115025276465
-3	FALSE	0.31400725925	0.05234985561988586
-2	FALSE	-0.259376332625	0.0546294846235051
-1	FALSE	-0.301069034825	0.07328022533381655
0	FALSE	-0.71302127125	0.09086774105774231
1	FALSE	-0.7859694185	0.12565285119331399
2	FALSE	-0.815305915	0.1564965785815866
3	FALSE	-0.815305915	0.1564965785815866
5	FALSE	0	0
