num_divergent	num_max_treedepth	ebfmi	model
0	0	0.7883746216706047	1
0	0	0.8485880348201249	1
0	0	0.7883949224079048	1
0	0	0.8144249298718442	1
0	0	0.7696857454861097	2
0	0	0.8849668662597224	2
0	0	0.9086466507164045	2
0	0	0.7999893383913247	2
0	0	0.7381808466005337	3
0	0	0.8833312219094035	3
0	0	0.7971271659607615	3
0	0	0.8174925632262163	3
