TP	FN	FP	TN	FDR	POWER	model
0.3607164384741238	0.002927753379832946	0.16145698785843451	0.4748988202876087	0.3092018469656992	0.9919488515273502	1
0.3607164384741238	0.002927753379832946	0.1568931370016361	0.4794626711444071	0.3031109632340709	0.9919488515273502	2
0.3606303280805993	0.0030138637733574444	0.15784035133040558	0.4785154568156377	0.3044344793223717	0.9917120530428606	3
