rank	TP	FN	FP	TN	FDR	Power	Sensitivity	model
0.01	1	0	0	0	0	1	0.027468624200805116	1
0.02	1	0	0	0	0	1	0.05493724840161023	1
0.03	1	0	0	0	0	1	0.08240587260241534	1
0.04	1	0	0	0	0	1	0.10987449680322046	1
0.05	1	0	0	0	0	1	0.13734312100402557	1
0.06	1	0	0	0	0	1	0.1648117452048307	1
0.07	1	0	0	0	0	1	0.1922803694056358	1
0.08	1	0	0	0	0	1	0.2199857920909306	1
0.09	1	0	0	0	0	1	0.24745441629173573	1
0.1	1	0	0	0	0	1	0.27492304049254085	1
0.11	1	0	0	0	0	1	0.30239166469334594	1
0.12	1	0	0	0	0	1	0.3298602888941511	1
0.13	1	0	0	0	0	1	0.3573289130949562	1
0.14	1	0	0	0	0	1	0.3847975372957613	1
0.15	1	0	0	0	0	1	0.4122661614965664	1
0.16	1	0	0	0	0	1	0.4399715841818612	1
0.17	1	0	0	0	0	1	0.46744020838266637	1
0.18	1	0	0	0	0	1	0.49490883258347146	1
0.19	1	0	0	0	0	1	0.5223774567842766	1
0.2	1	0	0	0	0	1	0.5498460809850817	1
0.21	1	0	0	0	0	1	0.5773147051858868	1
0.22	1	0	0	0	0	1	0.6047833293866919	1
0.23	1	0	0	0	0	1	0.6322519535874971	1
0.24	1	0	0	0	0	1	0.6599573762727918	1
0.25	1	0	0	0	0	1	0.6874260004735969	1
0.26	1	0	0	0	0	1	0.7148946246744021	1
0.27	1	0	0	0	0	1	0.7423632488752072	1
0.28	1	0	0	0	0	1	0.7698318730760123	1
0.29	1	0	0	0	0	1	0.7973004972768174	1
0.3	1	0	0	0	0	1	0.8247691214776225	1
0.31	1	0	0	0	0	1	0.8524745441629173	1
0.32	1	0	0	0	0	1	0.8799431683637224	1
0.33	0.9997390396659708	0	2.6096033402922753e-4	0	2.6096033402922753e-4	1	0.9071749940800379	1
0.34	0.9992401215805471	0	7.598784194528875e-4	0	7.598784194528875e-4	1	0.9341700213118636	1
0.35	0.9913877952755905	0	0.0086122047244094491	0	0.0086122047244094491	1	0.9540610940089983	1
0.36	0.9753588516746412	0	0.024641148325358853	0	0.024641148325358853	1	0.9654274212645039	1
0.37	0.9553072625698324	0	0.0446927374301676	0	0.0446927374301676	1	0.9718209803457258	1
0.38	0.9333635539437897	0	0.06663644605621033	0	0.06663644605621033	1	0.9751361591285815	1
0.39	0.9112386840362111	0	0.08876131596378892	0	0.08876131596378892	1	0.9772673454889889	1
0.4	0.8904198062432723	0	0.10958019375672766	0	0.10958019375672766	1	0.9793985318493962	1
0.41	0.8716656164671287	0	0.12833438353287124	0	0.12833438353287124	1	0.982713710632252	1
0.42	0.8517531269222883	0	0.1482468730777117	0	0.1482468730777117	1	0.9836609045702107	1
0.43	0.8329661526136591	0	0.1670338473863409	0	0.1670338473863409	1	0.9848448969926592	1
0.44	0.8144450968878449	0	0.18555490311215503	0	0.18555490311215503	1	0.9853184939616386	1
0.45	0.7975119617224881	0	0.20248803827751197	0	0.20248803827751197	1	0.9867392848685769	1
0.46	0.7807526680396929	0	0.21924733196030705	0	0.21924733196030705	1	0.9874496803220459	1
0.47	0.765115426896299	0	0.23488457310370098	0	0.23488457310370098	1	0.9888704712289841	1
0.48	0.7491926803013994	0	0.25080731969860065	0	0.25080731969860065	1	0.9888704712289841	1
0.49	0.7346221441124781	0	0.26537785588752194	0	0.26537785588752194	1	0.9898176651669429	1
0.5	0.7202893558387875	0	0.27971064416121255	0	0.27971064416121255	1	0.9902912621359223	1
0.51	0.7066869300911854	0	0.2933130699088146	0	0.2933130699088146	1	0.9910016575893914	1
0.52	0.6937727724412057	0	0.3062272275587943	0	0.3062272275587943	1	0.9919488515273502	1
0.53	0.6806954826129347	0	0.31930451738706533	0	0.31930451738706533	1	0.9919488515273502	1
0.54	0.668154999202679	0	0.331845000797321	0	0.331845000797321	1	0.9921856500118399	1
0.55	0.6563331767653046	0	0.3436668232346955	0	0.3436668232346955	1	0.9926592469808193	1
0.56	0.6449331077964017	0	0.35506689220359833	0	0.35506689220359833	1	0.9931328439497987	1
0.57	0.6337815379966762	0	0.36621846200332375	0	0.36621846200332375	1	0.9933696424342884	1
0.58	0.623162583518931	0	0.37683741648106905	0	0.37683741648106905	1	0.9938432394032678	1
0.59	0.6130491898992848	0	0.38695081010071525	0	0.38695081010071525	1	0.9945536348567369	1
0.6	0.6029855030859768	0	0.39701449691402324	0	0.39701449691402324	1	0.9947904333412266	1
0.61	0.5931102640124241	0	0.4068897359875759	0	0.4068897359875759	1	0.9947904333412266	1
0.62	0.5836111111111111	0	0.41638888888888886	0	0.41638888888888886	1	0.9950272318257163	1
0.63	0.5746309458720612	0	0.42536905412793874	0	0.42536905412793874	1	0.9955008287946957	1
0.64	0.5657965554359526	0	0.43420344456404736	0	0.43420344456404736	1	0.9957376272791855	1
0.65	0.5572337042925278	0	0.44276629570747217	0	0.44276629570747217	1	0.9959744257636751	1
0.66	0.5487995824634656	0	0.45120041753653445	0	0.45120041753653445	1	0.9959744257636751	1
0.67	0.5406169665809769	0	0.45938303341902315	0	0.45938303341902315	1	0.9959744257636751	1
0.68	0.5326747720364742	0	0.4673252279635258	0	0.4673252279635258	1	0.9959744257636751	1
0.69	0.5250873689465801	0	0.47491263105341985	0	0.47491263105341985	1	0.9962112242481648	1
0.7	0.5177758641899373	0	0.48222413581006274	0	0.48222413581006274	1	0.9966848212171442	1
0.71	0.5108550636749545	0	0.48914493632504547	0	0.48914493632504547	1	0.9973952166706133	1
0.72	0.5038870948451142	0	0.49611290515488576	0	0.49611290515488576	1	0.997632015155103	1
0.73	0.49699186032794623	0	0.5030081396720538	0	0.5030081396720538	1	0.997632015155103	1
0.74	0.4903991621086931	0	0.5096008378913068	0	0.5096008378913068	1	0.9978688136395927	1
0.75	0.4839820874956941	0	0.5160179125043058	0	0.5160179125043058	1	0.9981056121240824	1
0.76	0.47773371104815865	0	0.5222662889518414	0	0.5222662889518414	1	0.9983424106085721	1
0.77	0.4714828897338403	0	0.5285171102661597	0	0.5285171102661597	1	0.9983424106085721	1
0.78	0.4654449105762862	0	0.5345550894237139	0	0.5345550894237139	1	0.9983424106085721	1
0.79	0.45955962502725095	0	0.5404403749727491	0	0.5404403749727491	1	0.9983424106085721	1
0.8	0.45382131324004304	0	0.546178686759957	0	0.546178686759957	1	0.9983424106085721	1
0.81	0.44822453752923663	0	0.5517754624707634	0	0.5517754624707634	1	0.9983424106085721	1
0.82	0.44286914513757614	0	0.5571308548624239	0	0.5571308548624239	1	0.9985792090930619	1
0.83	0.43753890848723803	0	0.562461091512762	0	0.562461091512762	1	0.9985792090930619	1
0.84	0.43243797416444535	0	0.5675620258355546	0	0.5675620258355546	1	0.9988160075775515	1
0.85	0.4273123290446763	0	0.5726876709553237	0	0.5726876709553237	1	0.9988160075775515	1
0.86	0.42244918393912084	0	0.5775508160608791	0	0.5775508160608791	1	0.9990528060620412	1
0.87	0.4175987330495892	0	0.5824012669504107	0	0.5824012669504107	1	0.9990528060620412	1
0.88	0.4128584010177121	0	0.5871415989822879	0	0.5871415989822879	1	0.9990528060620412	1
0.89	0.40841799709724236	0	0.5915820029027576	0	0.5915820029027576	1	0.9995264030310206	1
0.9	0.40388479571332886	0	0.5961152042866711	0	0.5961152042866711	1	0.9995264030310206	1
0.91	0.3994511214157282	0	0.6005488785842718	0	0.6005488785842718	1	0.9995264030310206	1
0.92	0.3951137320977254	0	0.6048862679022746	0	0.6048862679022746	1	0.9995264030310206	1
0.93	0.3908333333333333	0	0.6091666666666666	0	0.6091666666666666	1	0.9995264030310206	1
0.94	0.38677171124954196	0	0.6132282887504581	0	0.6132282887504581	1	0.9997632015155103	1
0.95	0.3827048585931835	0	0.6172951414068165	0	0.6172951414068165	1	0.9997632015155103	1
0.96	0.3787226408324363	0	0.6212773591675637	0	0.6212773591675637	1	0.9997632015155103	1
0.97	0.3748224431818182	0	0.6251775568181818	0	0.6251775568181818	1	0.9997632015155103	1
0.98	0.3710896309314587	0	0.6289103690685413	0	0.6289103690685413	1	1	1
0.99	0.3673451635351427	0	0.6326548364648573	0	0.6326548364648573	1	1	1
