blosum_score	stop	nu_mean	nu_sd
-6	FALSE	0.5473907815	0.07920667533498148
-5	FALSE	0.5473907815	0.07920667533498148
-4	FALSE	0.48526102875	0.0574159573930912
-3	FALSE	0.29271133325	0.04862162607516066
-2	FALSE	-0.213049913925	0.05264649260134439
-1	FALSE	-0.34216507425	0.06682405414538124
0	FALSE	-0.727585797	0.09287427190103338
1	FALSE	-0.81539560975	0.12136784227390511
2	FALSE	-0.419945966576	0.17593090479741041
3	FALSE	-1.00000036025	0.24617007821624506
