blosum_score	stop	nu_mean	nu_sd
-7	TRUE	0	0
-6	FALSE	0.6854271561125	0.19898236287656898
-5	FALSE	0.68862645375	0.0790017583446897
-4	FALSE	0.598975293	0.06408094506963756
-3	FALSE	0.364024634	0.06408845522661533
-2	FALSE	0.0029476348204250003	0.061472153437638836
-1	FALSE	-0.2591360211225	0.0751571002321214
0	FALSE	-0.554278984	0.07602241839931537
1	FALSE	-0.66179963	0.08236124972789562
2	FALSE	-0.6328397865	0.11732114346786375
3	FALSE	-1.06920502125	0.14586965709442629
5	FALSE	0	0
