num_divergent	num_max_treedepth	ebfmi	chain	model
0	0	0.7198645982530005	1	1
0	0	0.760331668839396	2	1
0	0	0.7419363128785144	3	1
0	0	0.7497615923581162	4	1
0	0	0.7163871868701829	1	2
0	0	0.7360976131983982	2	2
0	0	0.7158122342582552	3	2
0	0	0.6961354947020175	4	2
0	0	0.7273830905157808	1	3
0	0	0.8395089723345271	2	3
0	0	0.788429290102458	3	3
0	0	0.7931084164908071	4	3
