blosum_score	stop	nu_mean	nu_sd
-6	FALSE	0.60461407475	0.07751352271893103
-5	FALSE	0.60461407475	0.07751352271893103
-4	FALSE	0.45084543425	0.05519982857104943
-3	FALSE	0.2881807625	0.04766500171590512
-2	FALSE	-0.192424009675	0.05118450682447287
-1	FALSE	-0.325122415325	0.07219422067611947
0	FALSE	-0.60441489425	0.09214225546848619
1	FALSE	-0.837972128	0.12489269915449278
2	FALSE	-1.0036402785	0.1749790928451444
3	FALSE	-1.35558280175	0.21299243866993162
