TP	FN	FP	TN	FDR	POWER	model
0.6889792899408284	0.010231755424063117	0.01947731755424063	0.28131163708086787	0.02749260483730642	0.9853667136812413	1
0.689595660749507	0.009615384615384616	0.020586785009861934	0.2802021696252465	0.02898802291268877	0.9862482369534556	2
0.6907051282051282	0.008505917159763314	0.019230769230769232	0.28155818540433925	0.02708803611738149	0.9878349788434414	3
