blosum_score	stop	nu_mean	nu_sd
-7	TRUE	0	0
-6	FALSE	0.592024257	0.052347087096163376
-5	FALSE	0.592024257	0.052347087096163376
-4	FALSE	0.52296717325	0.038207855404666334
-3	FALSE	0.31221976875	0.03192629059730553
-2	FALSE	-0.2220322858	0.03520523010400447
-1	FALSE	-0.336528818	0.04791205659716266
0	FALSE	-0.76478718075	0.06349245452743624
1	FALSE	-0.84537268	0.08258313907399276
2	FALSE	-1.02764226725	0.09626966516884099
3	FALSE	-1.02764226725	0.09626966516884099
5	FALSE	0	0
