num_divergent	num_max_treedepth	ebfmi	chain	model
0	0	0.8161742915694269	1	1
0	0	0.8340654594035551	2	1
0	0	0.8214656825627802	3	1
0	0	0.69402954896837	4	1
0	0	0.7300171730379246	1	2
0	0	0.8117618877702149	2	2
0	0	0.7041231103738458	3	2
0	0	0.7659215833307134	4	2
0	0	0.7894629270047956	1	3
0	0	0.7945976571853964	2	3
0	0	0.7208094965550551	3	3
0	0	0.7023575858897891	4	3
