num_divergent	num_max_treedepth	ebfmi	chain	model
0	0	0.8029481524386761	1	1
0	0	0.7287008608828203	2	1
0	0	0.8096927087873311	3	1
0	44	0.7747564189527144	4	1
0	0	0.7289499539788507	1	2
0	0	0.7180698253765059	2	2
0	0	0.8750314561890069	3	2
0	0	0.848629433795404	4	2
0	0	0.7451675887192928	1	3
0	405	0.7141250999674227	2	3
0	0	0.8173025704115989	3	3
0	5	0.8472747931632565	4	3
