blosum_score	stop	nu_mean	nu_sd
-7	TRUE	0	0
-6	FALSE	0.62528167825	0.1186691055491495
-5	FALSE	0.62528167825	0.1186691055491495
-4	FALSE	0.439912127	0.08067621235122349
-3	FALSE	0.20084895102625	0.06820552933076442
-2	FALSE	-0.14649453267525	0.08101416543374115
-1	FALSE	-0.28381277391	0.09898650591365075
0	FALSE	-0.8774309265	0.13223493505863376
1	FALSE	-0.8130075022	0.1894311166922831
2	FALSE	-0.42957534029425	0.2224844162313692
3	FALSE	-0.42957534029425	0.2224844162313692
5	FALSE	0	0
