blosum_score	stop	nu_mean	nu_sd
-6	FALSE	0.62901971675	0.05383982566673554
-5	FALSE	0.62901971675	0.05383982566673554
-4	FALSE	0.57161093275	0.038538316756876405
-3	FALSE	0.31141061825	0.03333750269913106
-2	FALSE	-0.25064098325	0.036769721603775764
-1	FALSE	-0.348714696	0.046864927908848414
0	FALSE	-0.7718430725	0.06600655140427589
1	FALSE	-0.85299156375	0.08406597307609806
2	FALSE	-1.03725675	0.12664264246525989
3	FALSE	-1.17125608125	0.15422665025038315
