num_divergent	num_max_treedepth	ebfmi	chain	model
0	0	0.8649697124975106	1	1
0	0	0.9067552320785317	2	1
0	0	0.8323421286089392	3	1
0	0	0.880544511849816	4	1
0	0	0.8139512881377574	1	2
0	0	0.8002140676957927	2	2
0	0	0.8987390526448654	3	2
0	0	0.8048653994689757	4	2
0	0	0.798182857510282	1	3
