TP	FN	FP	TN	FDR	POWER	model
0.3521915095151985	8.611039352449841e-4	0.19228450874020495	0.4546628778093516	0.35315514787284513	0.9975609756097561	1
0.3521915095151985	8.611039352449841e-4	0.19159562559200896	0.4553517609575476	0.35233570863024544	0.9975609756097561	2
0.3521915095151985	8.611039352449841e-4	0.19314561267544994	0.4538017738741066	0.35417653560713724	0.9975609756097561	3
