num_divergent	num_max_treedepth	ebfmi	model
0	0	0.8135173384179364	1
0	0	0.851099730340955	1
0	0	0.7879999695079113	1
0	0	0.8782483148475516	1
0	0	0.8232917728179748	2
0	0	0.8059961043307459	2
0	0	0.7987117473491275	2
0	0	0.7341459275424701	2
0	0	0.7606774218661029	3
0	0	0.8514699798576538	3
0	0	0.8316913543962187	3
0	0	0.7935062095023057	3
