blosum_score	nu_mean	nu_sd	n
-6	0.0446136773071	0.06176446704750287	39
-5	0.0446136773071	0.06176446704750287	501
-4	0.017613260680075	0.042443526646304505	961
-3	-0.019391328820425	0.03812183527241528	1238
-2	-0.10674445752475	0.04347990437991458	1032
-1	0.0575375168076	0.04157881361628131	1099
0	0.01990921431095	0.07368170160924774	417
1	0.0477111434014175	0.06757103862795115	278
2	0.0477111434014175	0.06757103862795115	110
3	0.0477111434014175	0.06757103862795115	65
5	0	0	287
