rank	TP	FN	FP	TN	FDR	Power	Sensitivity	model
0.01	1	0	0	0	0	1	0.023622047244094488	1
0.02	1	0	0	0	0	1	0.047244094488188976	1
0.03	1	0	0	0	0	1	0.07086614173228346	1
0.04	1	0	0	0	0	1	0.09488188976377952	1
0.05	1	0	0	0	0	1	0.11850393700787401	1
0.06	1	0	0	0	0	1	0.1421259842519685	1
0.07	1	0	0	0	0	1	0.165748031496063	1
0.08	1	0	0	0	0	1	0.18976377952755905	1
0.09	1	0	0	0	0	1	0.21338582677165355	1
0.1	1	0	0	0	0	1	0.23700787401574802	1
0.11	1	0	0	0	0	1	0.2606299212598425	1
0.12	1	0	0	0	0	1	0.2846456692913386	1
0.13	1	0	0	0	0	1	0.30826771653543306	1
0.14	1	0	0	0	0	1	0.33188976377952756	1
0.15	1	0	0	0	0	1	0.35590551181102364	1
0.16	1	0	0	0	0	1	0.3795275590551181	1
0.17	1	0	0	0	0	1	0.4031496062992126	1
0.18	1	0	0	0	0	1	0.4267716535433071	1
0.19	1	0	0	0	0	1	0.4507874015748031	1
0.2	1	0	0	0	0	1	0.47440944881889763	1
0.21	1	0	0	0	0	1	0.49803149606299213	1
0.22	1	0	0	0	0	1	0.5216535433070866	1
0.23	1	0	0	0	0	1	0.5456692913385827	1
0.24	1	0	0	0	0	1	0.5692913385826772	1
0.25	1	0	0	0	0	1	0.5929133858267717	1
0.26	1	0	0	0	0	1	0.6169291338582678	1
0.27	1	0	0	0	0	1	0.6405511811023622	1
0.28	1	0	0	0	0	1	0.6641732283464566	1
0.29	1	0	0	0	0	1	0.6877952755905512	1
0.3	1	0	0	0	0	1	0.7118110236220473	1
0.31	1	0	0	0	0	1	0.7354330708661417	1
0.32	1	0	0	0	0	1	0.7590551181102362	1
0.33	1	0	0	0	0	1	0.7826771653543307	1
0.34	1	0	0	0	0	1	0.8066929133858268	1
0.35	1	0	0	0	0	1	0.8303149606299213	1
0.36	1	0	0	0	0	1	0.8539370078740157	1
0.37	1	0	0	0	0	1	0.8775590551181103	1
0.38	1	0	0	0	0	1	0.9015748031496063	1
0.39	1	0	0	0	0	1	0.9251968503937008	1
0.4	1	0	0	0	0	1	0.9488188976377953	1
0.41	1	0	0	0	0	1	0.9728346456692913	1
0.42	0.9897273804820229	0	0.010272619517977083	0	0.010272619517977083	1	0.9862204724409449	1
0.43	0.9687379390196835	0	0.03126206098031648	0	0.03126206098031648	1	0.9881889763779528	1
0.44	0.947944172010562	0	0.05205582798943795	0	0.05205582798943795	1	0.9893700787401575	1
0.45	0.9273598820058997	0	0.07264011799410029	0	0.07264011799410029	1	0.9901574803149606	1
0.46	0.908008658008658	0	0.09199134199134198	0	0.09199134199134198	1	0.9909448818897638	1
0.47	0.8891242937853108	0	0.11087570621468927	0	0.11087570621468927	1	0.9913385826771653	1
0.48	0.8713692946058091	0	0.12863070539419086	0	0.12863070539419086	1	0.9921259842519685	1
0.49	0.8537080934642736	0	0.14629190653572638	0	0.14629190653572638	1	0.99251968503937	1
0.5	0.8367076003982742	0	0.16329239960172587	0	0.16329239960172587	1	0.99251968503937	1
0.51	0.8203709729905629	0	0.17962902700943703	0	0.17962902700943703	1	0.99251968503937	1
0.52	0.8050414805360562	0	0.19495851946394385	0	0.19495851946394385	1	0.9933070866141732	1
0.53	0.7899185973700689	0	0.2100814026299311	0	0.2100814026299311	1	0.9933070866141732	1
0.54	0.7753534111862324	0	0.22464658881376767	0	0.22464658881376767	1	0.9933070866141732	1
0.55	0.7613156306578154	0	0.23868436934218468	0	0.23868436934218468	1	0.9933070866141732	1
0.56	0.7475555555555555	0	0.25244444444444447	0	0.25244444444444447	1	0.9933070866141732	1
0.57	0.735080058224163	0	0.264919941775837	0	0.264919941775837	1	0.9940944881889764	1
0.58	0.7227467811158799	0	0.2772532188841202	0	0.2772532188841202	1	0.9944881889763779	1
0.59	0.7105485232067511	0	0.28945147679324895	0	0.28945147679324895	1	0.9944881889763779	1
0.6	0.6985619469026548	0	0.3014380530973451	0	0.3014380530973451	1	0.9944881889763779	1
0.61	0.6874319912948857	0	0.31256800870511425	0	0.31256800870511425	1	0.9948818897637796	1
0.62	0.6766595289079229	0	0.3233404710920771	0	0.3233404710920771	1	0.9952755905511811	1
0.63	0.665788780616276	0	0.334211219383724	0	0.334211219383724	1	0.9952755905511811	1
0.64	0.6554316826549131	0	0.34456831734508686	0	0.34456831734508686	1	0.9952755905511811	1
0.65	0.6453918815419964	0	0.35460811845800355	0	0.35460811845800355	1	0.9952755905511811	1
0.66	0.6356550163439779	0	0.36434498365602214	0	0.36434498365602214	1	0.9952755905511811	1
0.67	0.6263001485884101	0	0.3736998514115899	0	0.3736998514115899	1	0.9956692913385827	1
0.68	0.6171303074670571	0	0.3828696925329429	0	0.3828696925329429	1	0.9956692913385827	1
0.69	0.6087061087061088	0	0.3912938912938913	0	0.3912938912938913	1	0.9964566929133858	1
0.7	0.6000474158368895	0	0.39995258416311047	0	0.39995258416311047	1	0.9964566929133858	1
0.71	0.5917270390278102	0	0.4082729609721898	0	0.4082729609721898	1	0.9968503937007874	1
0.72	0.5835445955289237	0	0.41645540447107626	0	0.41645540447107626	1	0.9968503937007874	1
0.73	0.5758126847010684	0	0.42418731529893156	0	0.42418731529893156	1	0.997244094488189	1
0.74	0.5682888540031397	0	0.4317111459968603	0	0.4317111459968603	1	0.9976377952755906	1
0.75	0.5608407079646017	0	0.4391592920353982	0	0.4391592920353982	1	0.9980314960629921	1
0.76	0.5534934497816594	0	0.4465065502183406	0	0.4465065502183406	1	0.9980314960629921	1
0.77	0.5463362068965517	0	0.4536637931034483	0	0.4536637931034483	1	0.9980314960629921	1
0.78	0.5392469687300574	0	0.46075303126994255	0	0.46075303126994255	1	0.9980314960629921	1
0.79	0.5324511657214871	0	0.4675488342785129	0	0.4675488342785129	1	0.9980314960629921	1
0.8	0.5260319435801701	0	0.4739680564198299	0	0.4739680564198299	1	0.9984251968503937	1
0.81	0.5195656627740217	0	0.4804343372259783	0	0.4804343372259783	1	0.9984251968503937	1
