blosum_score	stop	nu_mean	nu_sd
-6	FALSE	0.61504328125	0.06249421471353819
-5	FALSE	0.61504328125	0.06249421471353819
-4	FALSE	0.5220263215	0.04556562392249775
-3	FALSE	0.347853693	0.03932451182351525
-2	FALSE	-0.22952243995	0.042724974123002656
-1	FALSE	-0.327602057	0.05591018244543673
0	FALSE	-0.79512733525	0.07479360649692299
1	FALSE	-1.0890898435	0.103677070014373
2	FALSE	-0.99129585475	0.15375034708017238
3	FALSE	-1.33518509675	0.18664998647588954
