num_divergent	num_max_treedepth	ebfmi	chain	model
0	0	0.8244733725036814	1	1
0	0	0.7800697681376874	2	1
0	0	0.7145609442319356	3	1
0	0	0.69279417275367	4	1
0	0	0.8077034810161626	1	2
0	0	0.7836679599215143	2	2
0	0	0.7432565564788338	3	2
0	0	0.703870789523077	4	2
0	0	0.8457238190627416	1	3
0	0	0.7131887309452569	2	3
0	0	0.7386979060294696	3	3
0	0	0.7158991385779784	4	3
