blosum_score	stop	nu_mean	nu_sd
-7	TRUE	0	0
-6	FALSE	0.63260788425	0.0524820999368575
-5	FALSE	0.63260788425	0.0524820999368575
-4	FALSE	0.532381611	0.03922257446912652
-3	FALSE	0.30186092525	0.03267302512459415
-2	FALSE	-0.2533423145	0.03561913885440343
-1	FALSE	-0.328034531	0.04621724886832056
0	FALSE	-0.7439130835	0.06410023189088432
1	FALSE	-0.808336896	0.08238529724500435
2	FALSE	-0.98618551175	0.09831569904026674
3	FALSE	-0.98618551175	0.09831569904026674
5	FALSE	0	0
