blosum_score	stop	nu_mean	nu_sd
-6	FALSE	0.60394614175	0.053125232290020384
-5	FALSE	0.60394614175	0.053125232290020384
-4	FALSE	0.56706719975	0.0379467768041807
-3	FALSE	0.3633353975	0.03248377697872731
-2	FALSE	-0.26179142825	0.03686869613713733
-1	FALSE	-0.3758905695	0.047356720271693145
0	FALSE	-0.84341325475	0.06430429353707401
1	FALSE	-0.86242650675	0.0815241700384927
2	FALSE	-0.991243569	0.12387415940118858
3	FALSE	-1.14195002325	0.1498334185385605
