blosum_score	stop	nu_mean	nu_sd
-6	FALSE	0.63322249125	0.052505149927360904
-5	FALSE	0.63322249125	0.052505149927360904
-4	FALSE	0.54470086175	0.03867860773066467
-3	FALSE	0.341748875	0.031895482308381795
-2	FALSE	-0.243668908	0.03649444210145718
-1	FALSE	-0.36562603	0.048407753779457614
0	FALSE	-0.795192323	0.06476096824719152
1	FALSE	-0.8697135085	0.08170611635561262
2	FALSE	-1.0192136235	0.11715908869361406
3	FALSE	-1.19319736225	0.14146693586062248
